"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","initiator_function",
"3","230330_A8_CS","19065.30","127.0.0.1","https://pakistan.gov.pk/images/banner.jpg","1","GET","pakistan.gov.pk","/images/banner.jpg","19065.30","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","884","843","11031","11031.07","84977","84977","84977","","","image/jpeg","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/style.css","","","parser","High","Low","","2149","0","0","-1","-1","100","-1","-1","38","-1","-1","-1","-1","","","","","84977","52532","0","","","8066","","","","","8081","","","11915","11031","11874","11874","11915","41","11031","11915","884","30","31","","","","","1","0","non_blocking","7","100","","","","","",
"3","230330_A8_CS","19065.31","127.0.0.1","https://pakistan.gov.pk/images/bgnav_02.png","1","GET","pakistan.gov.pk","/images/bgnav_02.png","19065.31","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","518","510","11185","11184.848","1104","1104","1104","","","image/png","","61","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/style.css","","","parser","High","Low","","2155","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1104","0","0","","","8073","","","","","8081","","","11703","11185","11695","11695","11703","8","11185","11703","518","31","32","","","","","1","0","non_blocking","","","","","","","",
"3","230330_A8_CS","19065.32","127.0.0.1","https://pakistan.gov.pk/images/no_flicker.jpg","1","GET","pakistan.gov.pk","/images/no_flicker.jpg","19065.32","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","404","Image","430","426","11389","11389.082","1635","1635","1635","","","text/html","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/tabs.css","","","parser","High","Low","","2158","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","8073","","","","","8081","","","11819","11389","11815","11815","11819","4","11389","11819","430","32","33","","","","","1","0","non_blocking","","","","","","","",
"3","230330_A8_CS","19065.72","127.0.0.1","https://platform.twitter.com/js/timeline.16b53cc33aaa562f8f41a495bf720289.js","1","GET","platform.twitter.com","/js/timeline.16b53cc33aaa562f8f41a495bf720289.js","19065.72","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Script","209","206","11672","11672.497","2964","2964","8264","","public, max-age=315360000","application/javascript","gzip","144","http/1.1","-1","-1","-1","-1","-1","-1","https://platform.twitter.com/widgets.js","0","1659","script","Low","Low","","1660","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2964","0","","","","","314083396","Edgecast","","11669","","","","","8081","","","11881","11672","11878","11878","11881","3","11672","11881","209","33","34","13","3","","16","1","0","non_blocking","","","","","","","i.e",
"3","230330_A8_CS","19065.51","127.0.0.1","https://pakistan.gov.pk/images/pmpicture.jpg","1","GET","pakistan.gov.pk","/images/pmpicture.jpg","19065.51","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","2022","1979","11721","11720.809","251965","251965","251965","","","image/jpeg","","61","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","898","","parser","High","Low","","2119","0","0","-1","-1","100","-1","-1","76","-1","-1","-1","-1","","","","","251965","58072","0","","","8217","","","","","8081","","","13743","11721","13700","13700","13743","43","11721","13743","2022","34","35","","","","","1","0","","1","0","","","","","",
"3","230330_A8_CS","19065.50","127.0.0.1","https://pakistan.gov.pk/images/arif-alvi.jpg","1","GET","pakistan.gov.pk","/images/arif-alvi.jpg","19065.50","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","389","382","11826","11825.657","4858","4858","4858","","","image/jpeg","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","898","","parser","High","Low","","2119","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","4858","0","0","","","8207","","","","","8081","","","12215","11826","12208","12208","12215","7","11826","12215","389","35","36","","","","","1","0","","1","50","","","","","",
"3","230330_A8_CS","19065.54","127.0.0.1","https://pakistan.gov.pk/images/logo-2.PNG","1","GET","pakistan.gov.pk","/images/logo-2.PNG","19065.54","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","434","395","11918","11918.411","33023","33023","33023","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","898","","parser","High","Low","","2110","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","33023","0","0","","","8224","","","","","8081","","","12352","11918","12313","12313","12352","39","11918","12352","434","36","37","","","","","1","0","","","","","","","","",
"3","230330_A8_CS","1F05B9815AC877FC3619E7A43489B6F9","127.0.0.1","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","1","GET","syndication.twitter.com","/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","1F05B9815AC877FC3619E7A43489B6F9","71997F0398895335F366F3A1A75B97FE","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","200","Document","742","736","11980","11979.579","11283","11283","93545","","must-revalidate, max-age=60","text/html","gzip","205","HTTP/2","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","0","","parser","Highest","Highest","","5869","-1","-1","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11283","0","","","","","","","","11968","","","","","8081","","","12722","11980","12716","12716","12722","6","11980","12722","742","37","38","","","","","1","0","","","","3","0","256","1","",
"3","230330_A8_CS","19065.52","127.0.0.1","https://pakistan.gov.pk/images/PMyouthLogo.jpg","1","GET","pakistan.gov.pk","/images/PMyouthLogo.jpg","19065.52","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","720","687","12102","12101.857","59777","59777","59777","","","image/jpeg","","49","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","898","","parser","High","Low","","2125","0","0","-1","-1","100","-1","-1","75","-1","-1","-1","-1","","","","","59777","14708","0","","","8218","","","","","8081","","","12822","12102","12789","12789","12822","33","12102","12822","720","38","39","","","","","1","0","","1","0","","","","","",
"3","230330_A8_CS","19065.53","127.0.0.1","https://pakistan.gov.pk/images/jawan.png","1","GET","pakistan.gov.pk","/images/jawan.png","19065.53","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","841","833","12218","12217.711","70986","70986","70986","","","image/png","","65","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/","898","","parser","High","Low","","2107","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","70986","0","0","","","8220","","","","","8081","","","13059","12218","13051","13051","13059","8","12218","13059","841","39","40","","","","","1","0","","","","","","","","",
"3","230330_A8_CS","19065.70","127.0.0.1","https://pakistan.gov.pk/images/footer.png","1","GET","pakistan.gov.pk","/images/footer.png","19065.70","527B605B508CD2AA7AAE6B89C8FDD54B","https://pakistan.gov.pk/","200","Image","353","348","12361","12360.897","1038","1038","1038","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://pakistan.gov.pk/css/style.css","","","parser","High","Low","","2149","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","1038","0","0","","","8296","","","","","8081","","","12714","12361","12709","12709","12714","5","12361","12714","353","40","41","","","","","1","0","non_blocking","","","","","","","",
"3","230330_A8_CS","19245.4","127.0.0.1","https://platform.twitter.com/_next/static/chunks/runtime-2aa7644ee0b682b3d080.js","1","GET","platform.twitter.com","/_next/static/chunks/runtime-2aa7644ee0b682b3d080.js","19245.4","71997F0398895335F366F3A1A75B97FE","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","200","Script","134","126","12938","12938.21","2226","2226","4155","","public, max-age=315360000","application/javascript","gzip","144","http/1.1","-1","-1","-1","-1","-1","-1","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","70","","parser","High","High","","1888","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2226","0","","","","","314083383","Edgecast","","12934","","","","","8081","","","13072","12938","13064","13064","13072","8","12938","13072","134","41","42","","","","","1","0","non_blocking","","","","","","","",
"3","230330_A8_CS","19245.5","127.0.0.1","https://platform.twitter.com/_next/static/chunks/modules.20f98d7498a59035a762.js","1","GET","platform.twitter.com","/_next/static/chunks/modules.20f98d7498a59035a762.js","19245.5","71997F0398895335F366F3A1A75B97FE","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","200","Script","353","335","12974","12974.072","95842","95842","292698","","public, max-age=315360000","application/javascript","gzip","224","http/1.1","-1","-1","12943","12945","12945","12954","https://syndication.twitter.com/srv/timeline-profile/screen-name/GovtofPakistan?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfdGltZWxpbmVfbGlzdCI6eyJidWNrZXQiOltdLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2ZvbGxvd2VyX2NvdW50X3N1bnNldCI6eyJidWNrZXQiOnRydWUsInZlcnNpb24iOm51bGx9LCJ0ZndfdHdlZXRfZWRpdF9iYWNrZW5kIjp7ImJ1Y2tldCI6Im9uIiwidmVyc2lvbiI6bnVsbH0sInRmd19yZWZzcmNfc2Vzc2lvbiI6eyJidWNrZXQiOiJvbiIsInZlcnNpb24iOm51bGx9LCJ0ZndfbWl4ZWRfbWVkaWFfMTU4OTciOnsiYnVja2V0IjoidHJlYXRtZW50IiwidmVyc2lvbiI6bnVsbH0sInRmd19leHBlcmltZW50c19jb29raWVfZXhwaXJhdGlvbiI6eyJidWNrZXQiOjEyMDk2MDAsInZlcnNpb24iOm51bGx9LCJ0ZndfZHVwbGljYXRlX3NjcmliZXNfdG9fc2V0dGluZ3MiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3ZpZGVvX2hsc19keW5hbWljX21hbmlmZXN0c18xNTA4MiI6eyJidWNrZXQiOiJ0cnVlX2JpdHJhdGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2xlZ2FjeV90aW1lbGluZV9zdW5zZXQiOnsiYnVja2V0Ijp0cnVlLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3R3ZWV0X2VkaXRfZnJvbnRlbmQiOnsiYnVja2V0Ijoib24iLCJ2ZXJzaW9uIjpudWxsfX0%3D&frame=false&hideBorder=false&hideFooter=false&hideHeader=false&hideScrollBar=false&lang=en&maxHeight=600px&origin=https%3A%2F%2Fpakistan.gov.pk%2F&sessionId=cf71783efb721b1fd2bff5b14cacdea3e3275d8e&showHeader=true&showReplies=false&transparent=false&widgetsVersion=aaf4084522e3a%3A1674595607486","70","","parser","High","High","","1888","100","100","100","-1","100","-1","-1","-1","-1","-1","2","9","95842","0","","","","","314083383","Edgecast","","12937","TLS 1.3","True","http/1.1","4865","8081","","","13327","12974","13309","13309","13327","18","12943","13327","364","42","43","","","","","1","0","non_blocking","","","","","","","",
