"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","initiator_function",
"3","230330_NK_A4","15063.43","127.0.0.1","http://www.moib.gov.pk/css/utility-classes.css","0","GET","www.moib.gov.pk","/css/utility-classes.css","15063.43","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Stylesheet","786","776","6655","6654.672","19780","19780","19780","","","text/css","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/css/style-main.css","","","parser","Highest","Highest","","1456","0","0","15","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16812","","","","","0","","","6646","8080","","","7441","6655","7431","7431","7441","10","6655","7441","786","25","26","","","","1","0","blocking","","","","","","","","","","","","",
"3","230330_NK_A4","15063.44","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","15063.44","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Stylesheet","240","233","6662","6661.632","772","772","13455","Thu, 30 Mar 2023 14:08:49 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","143","HTTP/2","6590","6590","6652","6653","6653","6660","http://www.moib.gov.pk/css/style-main.css","","","parser","Highest","Highest","","2173","50","100","100","-1","100","-1","-1","-1","-1","0","1","7","772","0","","","","","86400","Google","","6649","8081","","","6902","6662","6895","6895","6902","7","6652","6902","248","26","27","","","","1","0","blocking","","1","0","256","1","TLS 1.3","False","h2","4865","","","",
"3","230330_NK_A4","15063.67","127.0.0.1","https://fonts.gstatic.com/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1","GET","fonts.gstatic.com","/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","15063.67","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Font","299","260","8277","8276.907","39372","39372","39372","Tue, 26 Mar 2024 23:20:03 GMT","public, max-age=31536000","font/woff2","","149","HTTP/2","-1","-1","6944","6947","6947","6960","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","","","parser","Lowest","Lowest","","2035","100","100","-1","-1","100","-1","-1","-1","-1","-1","3","13","","","","","","","31309872","Google","","8268","8081","","","8576","8277","8537","8537","8576","39","6944","8576","315","27","28","","","","1","0","non_blocking","","1","0","110","1","TLS 1.3","False","h2","4865","","","",
"3","230330_NK_A4","15063.53","127.0.0.1","http://www.moib.gov.pk/fonts/fontawesome-webfont3295.woff2?v=4.5.0","0","GET","www.moib.gov.pk","/fonts/fontawesome-webfont3295.woff2?v=4.5.0","15063.53","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Font","792","771","8627","8627.41","66624","66624","66624","","","font/x-woff2","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/css/font-awesome.min.css","","","parser","Lowest","Lowest","","1591","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","8622","8080","","","9419","8627","9398","9398","9419","21","8627","9419","792","28","29","","","","1","0","non_blocking","","","","","","","","","","","","",
"3","230330_NK_A4","15063.102","127.0.0.1","http://www.moib.gov.pk/images/gop-logo.png","0","GET","www.moib.gov.pk","/images/gop-logo.png","15063.102","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Image","1266","1256","8692","8692.405","173519","173519","173519","","","image/png","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/Profiles/8745/Minister","439","","parser","High","Low","","1594","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","173519","0","0","","","8671","8080","","","9958","8692","9948","9948","9958","10","8692","9958","1266","29","30","","","","1","0","","","","","","","","","","","","","",
"3","230330_NK_A4","15063.103","127.0.0.1","http://www.moib.gov.pk/images/75yearlogo.jpg","0","GET","www.moib.gov.pk","/images/75yearlogo.jpg","15063.103","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Image","656","645","8704","8704.116","13401","13401","13401","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/Profiles/8745/Minister","439","","parser","High","Low","","1600","0","0","-1","-1","100","-1","-1","34","-1","-1","-1","-1","","","","","13401","8756","0","","","8676","8080","","","9360","8704","9349","9349","9360","11","8704","9360","656","30","31","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_NK_A4","15063.105","127.0.0.1","http://www.moib.gov.pk/images/1.png","0","GET","www.moib.gov.pk","/images/1.png","15063.105","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Image","1169","1156","8713","8712.524","64866","64866","64866","","","image/png","","63","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/css/style-main.css","","","parser","High","Low","","1561","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","8689","8080","","","9882","8713","9869","9869","9882","13","8713","9882","1169","31","32","","","","1","0","non_blocking","","","","","","","","","","","","",
"3","230330_NK_A4","15063.104","127.0.0.1","http://moib.gov.pk/assets/images/Minister8745.jpg","0","GET","moib.gov.pk","/assets/images/Minister8745.jpg","15063.104","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Image","1314","1306","8715","8714.656","28342","28342","28342","","","image/jpeg","","175","http/1.1","8640","8640","8698","8700","-1","-1","http://www.moib.gov.pk/Profiles/8745/Minister","439","","parser","High","Low","","1243","0","0","-1","-1","100","-1","-1","100","-1","0","2","-1","","","","","28342","0","0","","","8681","8080","","","10029","8715","10021","10021","10029","8","8698","10029","1316","32","33","","","","1","0","","","","","","","","","","","1","0","",
"3","230330_NK_A4","0E8B146205609E4BE4A1E02D8763780D","127.0.0.1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","1","GET","www.google.com","/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","0E8B146205609E4BE4A1E02D8763780D","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Document","319","313","8740","8740.028","1855","1855","5208","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, must-revalidate","text/html","gzip","186","HTTP/2","8666","8666","8731","8733","8733","8739","http://www.moib.gov.pk/Profiles/8745/Minister","439","","parser","Highest","Highest","","3097","-1","100","100","-1","100","-1","-1","-1","-1","0","2","6","1855","0","","","","","","Google","","8709","8081","","","9059","8740","9053","9053","9059","6","8731","9059","327","33","34","","","","1","0","","","1","0","256","1","TLS 1.3","True","h2","4865","","","",
"3","230330_NK_A4","15063.111","127.0.0.1","http://www.moib.gov.pk/Profiles/8745/images/flag-bg.jpg","0","GET","www.moib.gov.pk","/Profiles/8745/images/flag-bg.jpg","15063.111","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","404","Image","664","658","8850","8849.844","103","103","103","","","text/html","","47","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/Profiles/8745/Minister","","","parser","Low","Low","","1633","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","8846","8080","","","9514","8850","9508","9508","9514","6","8850","9514","664","34","35","","","","1","0","non_blocking","","","","","","","","","","","","",
"3","230330_NK_A4","15216.2","127.0.0.1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","1","GET","maps.googleapis.com","/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","15216.2","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","333","314","9269","9268.672","57677","57677","176355","Thu, 30 Mar 2023 14:20:23 GMT","public, max-age=1800","text/javascript","gzip","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","94","","parser","Low","Low","","2077","0","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","57677","0","","","","","691","Google","","9265","","","","9602","9269","9583","9583","9602","19","9269","9602","333","35","36","","","","1","0","potentially_blocking","","3","","","","","","","","","","",
"3","230330_NK_A4","15216.4","127.0.0.1","https://maps.googleapis.com/maps/api/mapsjs/gen_204?csp_test=true","1","GET","maps.googleapis.com","/maps/api/mapsjs/gen_204?csp_test=true","15216.4","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","XHR","396","390","9884","9883.95","23","23","3","","private","application/json","gzip","227","HTTP/2","9731","9732","9838","9844","9844","9864","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","364","504","script","High","High","","1933","0","100","100","-1","100","-1","-1","-1","-1","1","6","20","23","0","","","","","0","Google","","9822","8081","","","10280","9884","10274","10274","10280","6","9731","10280","423","36","37","","","","1","0","","","1","0","220","1","TLS 1.3","False","h2","4865","","","_.n.send",
"3","230330_NK_A4","15216.5","127.0.0.1","https://maps.gstatic.com/maps-api-v3/embed/js/52/6/init_embed.js","1","GET","maps.gstatic.com","/maps-api-v3/embed/js/52/6/init_embed.js","15216.5","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","640","618","9886","9885.933","231190","231190","231190","Thu, 28 Mar 2024 19:33:42 GMT","public, max-age=31536000","text/javascript","","233","HTTP/2","9791","9791","9854","9864","9865","9879","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","91","22","script","Low","Low","","1840","100","100","30","-1","100","-1","-1","-1","-1","0","10","14","231190","160317","","","","","31469089","Google","","9846","8081","","","10526","9886","10504","10504","10526","22","9854","10526","664","37","38","","","","1","0","non_blocking","","1","0","147","1","TLS 1.3","False","h2","4865","","","onApiLoad",
"3","230330_NK_A4","15216.6","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/common.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/common.js","15216.6","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","978","934","10657","10656.938","276848","276848","276848","Thu, 28 Mar 2024 19:51:52 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1831","100","100","28","-1","100","-1","-1","-1","-1","-1","-1","-1","276848","198628","","","","","31470179","Google","","10652","8081","","","11635","10657","11591","11591","11635","44","10657","11635","978","38","39","","","","1","0","non_blocking","","5","0","147","1","","","","","","","mba",
"3","230330_NK_A4","15216.7","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/util.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/util.js","15216.7","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","723","696","10659","10659.418","165445","165445","165445","Wed, 27 Mar 2024 00:15:05 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1825","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","165445","105328","","","","","31313172","Google","","10656","8081","","","11382","10659","11355","11355","11382","27","10659","11382","723","39","40","","","","1","0","non_blocking","","7","5","147","1","","","","","","","mba",
"3","230330_NK_A4","15216.8","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/map.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/map.js","15216.8","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","1054","1035","10682","10681.81","77258","77258","77258","Thu, 28 Mar 2024 20:18:52 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1822","100","100","35","-1","100","-1","-1","-1","-1","-1","-1","-1","77258","49848","","","","","31471799","Google","","10679","8081","","","11736","10682","11717","11717","11736","19","10682","11736","1054","40","41","","","","1","0","non_blocking","","9","7","147","1","","","","","","","mba",
"3","230330_NK_A4","15216.9","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/overlay.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/overlay.js","15216.9","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","941","936","10789","10788.919","3548","3548","3548","Thu, 28 Mar 2024 20:37:33 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1834","100","100","38","-1","100","-1","-1","-1","-1","-1","-1","-1","3548","2168","","","","","31472920","Google","","10783","8081","","","11730","10789","11725","11725","11730","5","10789","11730","941","41","42","","","","1","0","non_blocking","","11","9","147","1","","","","","","","mba",
"3","230330_NK_A4","15216.11","127.0.0.1","https://maps.googleapis.com/maps/api/js/StaticMapService.GetMapImage?1m2&1i11794970&2i6716844&2e1&3u16&4m2&1u329&2u320&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=98249","1","GET","maps.googleapis.com","/maps/api/js/StaticMapService.GetMapImage?1m2&1i11794970&2i6716844&2e1&3u16&4m2&1u329&2u320&5m6&1e0&5sen&6sus&10b1&12b1&14i1379903&client=google-maps-embed&token=98249","15216.11","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Image","1005","1000","10810","10809.887","21482","21482","21482","Fri, 31 Mar 2023 14:08:54 GMT","public, max-age=86400","image/png","","143","HTTP/2","-1","-1","-1","-1","-1","-1","","","","other","Low","Low","","2410","50","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","21482","0","86400","Google","","10806","8081","","","11815","10810","11810","11810","11815","5","10810","11815","1005","42","43","","","","1","0","","","13","11","147","1","","","","","","","",
"3","230330_NK_A4","15216.12","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/onion.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/onion.js","15216.12","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","955","948","10822","10822.075","26962","26962","26962","Thu, 28 Mar 2024 19:50:37 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1828","100","100","36","-1","100","-1","-1","-1","-1","-1","-1","-1","26962","17160","","","","","31470104","Google","","10812","8081","","","11777","10822","11770","11770","11777","7","10822","11777","955","43","44","","","","1","0","non_blocking","","15","13","147","1","","","","","","","mba",
"3","230330_NK_A4","15216.13","127.0.0.1","https://maps.googleapis.com/maps-api-v3/api/js/52/6/search_impl.js","1","GET","maps.googleapis.com","/maps-api-v3/api/js/52/6/search_impl.js","15216.13","2ECABC1073F6F6ADED2541E44CE4C287","https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3318.1054527636898!2d73.0938381146645!3d33.732089180694324!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfc086f3c1417b%3A0xf462a00377d97e5!2sMinistry%20of%20Information%20Broadcasting%20%26%20National%20Heritage!5e0!3m2!1sen!2s!4v1583473602014!5m2!1sen!2s","200","Script","956","953","10826","10825.889","2789","2789","2789","Thu, 28 Mar 2024 20:37:37 GMT","public, max-age=31536000","text/javascript","","143","HTTP/2","-1","-1","-1","-1","-1","-1","https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&callback=onApiLoad","118","364","script","Low","Low","","1846","100","100","49","-1","100","-1","-1","-1","-1","-1","-1","-1","2789","1415","","","","","31472924","Google","","10819","8081","","","11782","10826","11779","11779","11782","3","10826","11782","956","44","45","","","","1","0","non_blocking","","17","15","147","1","","","","","","","mba",
"3","230330_NK_A4","15063.112","127.0.0.1","http://www.moib.gov.pk/images/favicon.png","0","GET","www.moib.gov.pk","/images/favicon.png","15063.112","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Other","282","271","10887","10887.306","5540","5540","5540","","","image/png","","55","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","1591","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","5540","0","0","","","10884","8080","","","11169","10887","11158","11158","11169","11","10887","11169","282","45","46","","","","1","0","","","","","","","","","","","","","",
"3","230330_NK_A4","15063.113","127.0.0.1","http://www.moib.gov.pk/images/apple-touch-icon-144x144.png","0","GET","www.moib.gov.pk","/images/apple-touch-icon-144x144.png","15063.113","BE9DE658E1AD899CCD1F21D082AD39E4","http://www.moib.gov.pk/Profiles/8745/Minister","200","Other","667","655","10895","10895.331","38822","38822","38822","","","image/png","","63","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","1642","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","38822","0","0","","","10889","8080","","","11562","10895","11550","11550","11562","12","10895","11562","667","46","47","","","","1","0","","","","","","","","","","","","","",
"3","230330_1D_A5","04995F967BCF0C2F8812FCDF70677A24","127.0.0.1","http://www.moib.gov.pk/Profiles/8742/Secretary","0","GET","www.moib.gov.pk","/Profiles/8742/Secretary","04995F967BCF0C2F8812FCDF70677A24","70DAB29BAFC0A7495ED6ACAA2859B78B","http://www.moib.gov.pk/Profiles/8742/Secretary","200","Document","1323","1311","75","75.285","22641","22641","22641","","private","text/html","","23","http/1.1","-1","-1","55","61","-1","-1","","","","script","Highest","Highest","","1579","-1","-1","25","-1","100","-1","-1","-1","-1","-1","6","-1","22641","16883","","","","","","","","66","8080","1","1","1398","75","1386","1386","1398","12","55","1398","1329","0","1","3","2","5","1","0","","","","","","","","","","","","","",
"3","230330_1D_A5","15816.4","127.0.0.1","http://www.moib.gov.pk/css/bootstrap.min.css","0","GET","www.moib.gov.pk","/css/bootstrap.min.css","15816.4","70DAB29BAFC0A7495ED6ACAA2859B78B","http://www.moib.gov.pk/Profiles/8742/Secretary","200","Stylesheet","904","890","1576","1575.633","121254","121254","121254","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.moib.gov.pk/Profiles/8742/Secretary","94","","parser","Highest","Highest","","1465","0","0","16","-1","100","-1","-1","-1","-1","-1","-1","-1","121254","101620","","","","","0","","","1569","8080","","","2480","1576","2466","2466","2480","14","1576","2480","904","1","2","","","","1","0","blocking","","","","","","","","","","","","",
"3","230330_1D_A5","15816.5","127.0.0.1","http://www.moib.gov.pk/css/jquery-ui.min.css","0","GET","www.moib.gov.pk","/css/jquery-ui.min.css","15816.5","70DAB29BAFC0A7495ED6ACAA2859B78B","http://www.moib.gov.pk/Profiles/8742/Secretary","200","Stylesheet","1145","1139","1598","1598.349","29279","29279","29279","","","text/css","","25","http/1.1","-1","-1","59","61","-1","-1","http://www.moib.gov.pk/Profiles/8742/Secretary","95","","parser","Highest","Highest","","1465","0","0","24","-1","100","-1","-1","-1","-1","-1","2","-1","29279","22066","","","","","0","","","1572","8080","","","2743","1598","2737","2737","2743","6","59","2743","1147","2","3","","","","1","0","blocking","","","","","","","","","","","","",
"3","230330_1D_A5","15816.6","127.0.0.1","http://www.moib.gov.pk/css/animate.css","0","GET","www.moib.gov.pk","/css/animate.css","15816.6","70DAB29BAFC0A7495ED6ACAA2859B78B","http://www.moib.gov.pk/Profiles/8742/Secretary","200","Stylesheet","1288","1277","1647","1646.92","88597","88597","88597","","","text/css","","45","http/1.1","1534","1534","1602","1605","-1","-1","http://www.moib.gov.pk/Profiles/8742/Secretary","96","","parser","Highest","Highest","","1447","0","0","7","-1","100","-1","-1","-1","-1","0","3","-1","88597","82141","","","","","0","","","1590","8080","","","2935","1647","2924","2924","2935","11","1602","2935","1291","3","4","","","","1","0","blocking","","","","","","","","","","","","",
"3","230330_1D_A5","15816.7","127.0.0.1","http://www.moib.gov.pk/css/css-plugin-collections.css","0","GET","www.moib.gov.pk","/css/css-plugin-collections.css","15816.7","70DAB29BAFC0A7495ED6ACAA2859B78B","http://www.moib.gov.pk/Profiles/8742/Secretary","200","Stylesheet","2712","2682","1652","1651.871","285727","285727","285727","","","text/css","","61","http/1.1","-1","-1","1622","1624","-1","-1","http://www.moib.gov.pk/Profiles/8742/Secretary","97","","parser","Highest","Highest","","1492","0","0","13","-1","100","-1","-1","-1","-1","-1","2","-1","285727","245869","","","","","0","","","1595","8080","","","4364","1652","4334","4334","4364","30","1622","4364","2714","4","5","","","","1","0","blocking","","","","","","","","","","","","",
