"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","connections","domInteractive","domContentLoadedEventStart","domContentLoadedEventEnd","renderBlockingCSS","renderBlockingJS","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","URL","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.domLoading","chromeUserTiming.responseEnd","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.markAsMainFrame","chromeUserTiming.commitNavigationEnd","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","TTFB","domTime","aft","titleTime","loadEventStart","loadEventEnd","domLoading","server_rtt","firstPaint","error","edge-processed","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.ParseHTML","cpu.EventDispatch","cpu.MarkDOMContent","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceFetcher::requestResource","cpu.UpdateLayerTree","cpu.Paint","cpu.FunctionCall","cpu.MarkLoad","cpu.Idle","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LayoutShift","chromeUserTiming.firstPaint","chromeUserTiming.firstMeaningfulPaintCandidate","firstContentfulPaint","firstImagePaint","cpu.largestContentfulPaint::Candidate","LargestContentfulPaintType","LargestContentfulPaintNodeType","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint",
"748","748","748","0","0","0","0","0","0","0","0","0","0","0","0","0","1","242CCC6A9A6DEFCA2B359131C909720E","0","740","740","742","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660908.2992","","","92.0.4515.131","92.0.4515.131","1683660926.7461","https://www.ipc.gov.pk:443/Detail/ZTU5N2VlY2UtZTUxNS00Y2ZhLWE1OGQtNzA4OTcwZTY3M2Q1","","","","android - chrome","Step_1","6548","https://www.ipc.gov.pk:443/Detail/ZTU5N2VlY2UtZTUxNS00Y2ZhLWE1OGQtNzA4OTcwZTY3M2Q1","835","835","835","835","835","835","835","835","524","42","544","577","740","740","742","748","541","541","542","543","0","0","0","835","835","0","230509_1X_2S","3","1","0","0","0","0","748","748","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_1X_2S","17","0","0","0","31","39","6","29","3","1","1","1","0","619","748","748","","","","","","","","","","","","",
"680","680","680","0","0","0","0","0","0","0","0","0","0","0","0","0","1","BE860FF266817E585DAB121D9F281740","0","672","672","674","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660935.4481","","","92.0.4515.131","92.0.4515.131","1683660952.4741","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","","","","android - chrome","Step_1","6623","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","765","765","765","765","765","765","765","765","453","38","471","504","672","672","674","680","468","468","469","470","0.049032600053008","0.049032600053008","0","765","765","0","230509_MT_2T","1","1","0","0","0","0","680","680","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_MT_2T","20","0","0","0","33","43","6","27","3","1","0","1","0","545","680","680","687","","","","","","","","","","","",
"743","743","743","0","0","0","0","0","0","0","0","0","0","0","0","0","1","B55C991AA18516D05BF5F100A87B3F4F","0","735","735","737","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660960.1711","","","92.0.4515.131","92.0.4515.131","1683660977.0141","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","","","","android - chrome","Step_1","6722","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","862","862","862","862","862","862","862","862","523","41","541","574","735","735","737","743","539","539","539","540","0.049032600053008","0.049032600053008","0","862","862","0","230509_MT_2T","2","1","0","0","0","0","743","743","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_MT_2T","16","1","0","0","31","41","7","27","3","1","0","1","0","614","743","743","750","","","","","","","","","","","",
"777","777","777","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2AE7B622A5D8A81F4F89F016D03E6C44","0","768","768","770","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683660984.8697","","","92.0.4515.131","92.0.4515.131","1683661002.0537","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","","","","android - chrome","Step_1","6789","https://www.ipc.gov.pk:443/Detail/ODNiM2U3MmUtNmJkOC00OWRjLTkxZGYtNDZiY2VkOWYzNjM4","892","892","892","892","892","892","892","892","514","35","535","567","768","768","770","777","532","532","533","534","0.049032600053008","0.049032600053008","0","892","892","0","230509_MT_2T","3","1","0","0","0","0","777","777","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_MT_2T","23","0","0","0","34","53","7","30","4","1","0","1","0","622","777","777","785","","","","","","","","","","","",
"684","684","684","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7CCC5A58D6115964E3CFE82F683A43EA","0","675","675","677","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661010.774","","","92.0.4515.131","92.0.4515.131","1683661028.0054","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","","","","android - chrome","Step_1","6512","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","807","807","807","807","807","807","807","807","455","38","468","498","675","675","677","683","466","466","467","467","0.049032600053008","0.049032600053008","0","807","807","0","230509_3N_2V","1","1","0","0","0","0","684","684","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_3N_2V","17","0","0","0","34","43","7","29","4","1","0","1","0","547","684","684","692","","","","","","","","","","","",
"784","784","784","0","0","0","0","0","0","0","0","0","0","0","0","0","1","CD1105327EBF1C0400E64A0E1EB0E93B","0","776","777","778","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661035.5683","","","92.0.4515.131","92.0.4515.131","1683661053.88","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","","","","android - chrome","Step_1","6616","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","875","875","875","875","875","875","875","875","564","36","583","617","776","777","778","784","581","581","582","583","0.049032600053008","0.049032600053008","0","875","875","0","230509_3N_2V","2","1","0","0","0","0","784","784","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_3N_2V","16","0","0","0","31","41","6","28","3","1","0","1","0","656","784","784","792","","","","","","","","","","","",
"743","743","743","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6E7E6F29FC9E0A150098032F8A6C2E5F","0","735","735","736","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661061.6043","","","92.0.4515.131","92.0.4515.131","1683661078.9179","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","","","","android - chrome","Step_1","6640","https://www.ipc.gov.pk:443/Detail/NzI5MzRhOTQtNmU5Zi00MzY2LTgwMTAtYjBlN2U5YTNlYzU4","827","827","827","827","827","827","827","827","521","43","540","572","735","735","736","742","538","538","538","539","0.049032600053008","0.049032600053008","0","827","827","0","230509_3N_2V","3","1","0","0","0","0","743","743","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_3N_2V","16","1","0","0","32","41","6","28","3","1","1","1","0","613","743","743","750","","","","","","","","","","","",
"730","730","730","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F238C6DF54E134C293C0913BCBF285D1","0","683","683","685","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661087.6517","","","92.0.4515.131","92.0.4515.131","1683661106.3285","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","","","","android - chrome","Step_1","6604","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","862","862","862","862","862","862","862","862","507","38","526","558","683","683","685","730","524","524","524","525","0","0","0","862","862","0","230509_AT_2W","1","1","0","0","0","0","730","730","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_AT_2W","19","0","0","0","30","44","5","32","4","1","1","2","0","592","730","730","","777","","","","","","","","","","",
"704","704","704","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2B7E448BB701E012E819ABC90B015558","0","695","696","698","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661114.0494","","","92.0.4515.131","92.0.4515.131","1683661130.8765","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","","","","android - chrome","Step_1","6768","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","806","806","806","806","806","806","806","806","491","40","509","542","695","696","698","704","506","506","507","508","0.049032600053008","0.049032600053008","0","806","806","0","230509_AT_2W","2","1","0","0","0","0","704","704","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_AT_2W","16","1","0","0","30","38","6","26","3","1","0","2","0","580","704","704","712","","","","","","","","","","","",
"749","749","749","0","0","0","0","0","0","0","0","0","0","0","0","0","1","BD3B3C60CF20D933E78BD64CCE658BD8","0","741","741","743","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661138.7084","","","92.0.4515.131","92.0.4515.131","1683661155.91","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","","","","android - chrome","Step_1","6550","https://www.ipc.gov.pk:443/Detail/ZGEzMWQ4ZTMtZjdjZi00ZjQ0LWIxODQtMmYwODQxMjliZjVl","841","841","841","841","841","841","841","841","519","42","536","563","741","741","743","749","534","534","535","536","0.049032600053008","0.049032600053008","0","841","841","0","230509_AT_2W","3","1","0","0","0","0","749","749","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_AT_2W","20","0","0","0","34","50","7","27","4","1","1","1","0","604","749","749","758","","","","","","","","","","","",
"779","779","779","0","0","0","0","0","0","0","0","0","0","0","0","0","1","A21C1D2E5F7687D5433B6DC1C1000EFF","0","770","770","772","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661164.5766","","","92.0.4515.131","92.0.4515.131","1683661183.4737","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","","","","android - chrome","Step_1","6615","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","879","879","879","879","879","879","879","879","541","40","560","592","770","770","772","778","558","558","558","559","0","0","0","879","879","0","230509_79_2X","1","1","0","0","0","0","779","779","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_79_2X","20","1","0","0","34","51","7","27","4","1","1","1","0","634","779","779","","","","","","","","","","","","",
"764","764","764","0","0","0","0","0","0","0","0","0","0","0","0","0","1","727D84FA4154C97368398E35F4542D73","0","756","756","758","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661191.1471","","","92.0.4515.131","92.0.4515.131","1683661208.3473","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","","","","android - chrome","Step_1","6507","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","879","879","879","879","879","879","879","879","526","38","543","576","756","756","758","764","541","541","542","543","0.049032600053008","0.049032600053008","0","879","879","0","230509_79_2X","2","1","0","0","0","0","764","764","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_79_2X","20","0","0","0","34","51","7","27","4","1","0","1","0","618","764","764","773","","","","","","","","","","","",
"762","762","762","0","0","0","0","0","0","0","0","0","0","0","0","0","1","37FB9661D2583FA2EED84985F76E2C12","0","753","754","756","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661215.9477","","","92.0.4515.131","92.0.4515.131","1683661233.9301","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","","","","android - chrome","Step_1","6948","https://www.ipc.gov.pk:443/Detail/NzgyNDcyMmMtN2E5MC00MTYxLWI3ZDMtZDhhYjFjMjg1YTVh","866","866","866","866","866","866","866","866","513","32","534","567","753","754","756","762","532","532","532","533","0.049032600053008","0.049032600053008","0","866","866","0","230509_79_2X","3","1","0","0","0","0","762","762","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_79_2X","22","0","0","0","35","53","7","27","4","1","0","2","0","611","762","762","773","","","","","","","","","","","",
"744","744","744","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F4FEC91A41AFF583A8CF5B953D9383D3","0","736","736","738","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661242.9821","","","92.0.4515.131","92.0.4515.131","1683661260.909","https://www.ipc.gov.pk:443/Gallery","","","","android - chrome","Step_1","6697","https://www.ipc.gov.pk:443/Gallery","855","855","855","855","855","855","855","855","521","38","538","574","736","736","738","744","536","536","537","538","0.049032600053008","0.049032600053008","0","855","855","0","230509_KK_2Y","1","1","0","0","0","0","744","744","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_KK_2Y","18","1","0","0","31","41","6","26","3","1","1","1","0","615","744","744","751","","","","","","","","","","","",
"745","745","745","0","0","0","0","0","0","0","0","0","0","0","0","0","1","F761879A2F006BAEBCB90B35A4F4EA08","0","737","737","739","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661268.668","","","92.0.4515.131","92.0.4515.131","1683661286.1227","https://www.ipc.gov.pk:443/Gallery","","","","android - chrome","Step_1","6686","https://www.ipc.gov.pk:443/Gallery","794","794","794","794","794","794","794","794","517","34","536","569","737","737","739","745","534","534","535","536","0.049032600053008","0.049032600053008","0","794","794","0","230509_KK_2Y","2","1","0","0","0","0","745","745","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_KK_2Y","17","1","0","0","30","43","7","30","4","1","0","1","0","611","745","745","753","","","","","","","","","","","",
"695","695","695","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1456AB341834714EB18E0ACB4E3F0FEA","0","687","687","689","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661293.8833","","","92.0.4515.131","92.0.4515.131","1683661310.7781","https://www.ipc.gov.pk:443/Gallery","","","","android - chrome","Step_1","6703","https://www.ipc.gov.pk:443/Gallery","774","774","774","774","774","774","774","774","464","40","481","513","687","687","689","695","479","479","479","480","0.049032600053008","0.049032600053008","0","774","774","0","230509_KK_2Y","3","1","0","0","0","0","695","695","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_KK_2Y","18","0","0","0","33","44","7","28","4","1","1","1","0","558","695","695","703","","","","","","","","","","","",
"752","752","752","0","0","0","0","0","0","0","0","0","0","0","0","0","1","D19BE427731E9E606FE65BA3ED882970","0","744","744","746","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661319.6129","","","92.0.4515.131","92.0.4515.131","1683661337.0127","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","","","","android - chrome","Step_1","6765","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","837","837","837","837","837","837","837","837","534","38","553","588","744","744","746","752","551","551","551","552","0.049032600053008","0.049032600053008","0","837","837","0","230509_S0_2Z","1","1","0","0","0","0","752","752","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_S0_2Z","16","1","0","0","30","39","6","26","3","1","0","1","0","628","752","752","759","","","","","","","","","","","",
"733","733","733","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9C9BD896A137763BFDAA20233BDCFFF4","0","722","723","725","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661344.8277","","","92.0.4515.131","92.0.4515.131","1683661362.2679","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","","","","android - chrome","Step_1","6640","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","859","859","859","859","859","859","859","859","477","32","494","527","722","723","725","733","492","492","493","494","0.049032600053008","0.049032600053008","0","859","859","0","230509_S0_2Z","2","1","0","0","0","0","733","733","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_S0_2Z","17","1","0","0","39","43","7","27","14","1","1","2","0","582","733","733","744","","","","","","","","","","","",
"762","762","762","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8426B7B3BAD330EC2A105B052FBE8D5C","0","753","753","755","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661369.9124","","","92.0.4515.131","92.0.4515.131","1683661387.444","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","","","","android - chrome","Step_1","6704","https://www.ipc.gov.pk:443/Detail/Zjk0OGQ2NTgtZGVlZi00NmFiLWFiNzgtNDg5YThkOTQ0OWU0","875","875","875","875","875","875","875","875","520","34","542","575","753","753","755","761","539","539","540","541","0.049032600053008","0.049032600053008","0","875","875","0","230509_S0_2Z","3","1","0","0","0","0","762","762","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_S0_2Z","20","1","0","0","34","50","7","27","3","1","0","1","0","617","762","762","770","","","","","","","","","","","",
"759","759","759","0","0","0","0","0","0","0","0","0","0","0","0","0","1","281F4BA82ED61F028CA2DFB460B744D7","0","750","750","752","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661396.2568","","","92.0.4515.131","92.0.4515.131","1683661415.5341","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","","","","android - chrome","Step_1","7477","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","877","877","877","877","877","877","877","877","512","39","534","568","750","750","752","759","531","531","532","533","0.049032600053008","0.049032600053008","0","877","877","0","230509_HM_30","1","1","0","0","0","0","759","759","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_HM_30","21","1","0","0","34","51","7","28","4","1","0","1","0","611","759","759","767","","","","","","","","","","","",
"820","820","820","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8BD2D8A7AA831C139A6D6C31D3A6A0F5","0","811","811","813","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661424.0922","","","92.0.4515.131","92.0.4515.131","1683661443.3141","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","","","","android - chrome","Step_1","7140","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","943","943","943","943","943","943","943","943","571","36","594","631","811","811","813","820","591","591","592","593","0.049032600053008","0.049032600053008","0","943","943","0","230509_HM_30","2","1","0","0","0","0","820","820","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_HM_30","20","1","0","0","33","48","6","28","4","1","1","2","0","678","820","820","828","","","","","","","","","","","",
"743","743","743","0","0","0","0","0","0","0","0","0","0","0","0","0","1","58D91BE4F67717BC6682A180317B0938","0","734","734","736","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661451.5948","","","92.0.4515.131","92.0.4515.131","1683661472.153","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","","","","android - chrome","Step_1","7043","https://www.ipc.gov.pk:443/Detail/M2RjNjZjYjAtYTViMy00OTUwLTllYmUtNzY0Nzg4OWU0NmM1","837","837","837","837","837","837","837","837","520","38","535","568","734","734","736","743","533","534","534","535","0","0","0","837","837","0","230509_HM_30","3","1","0","0","0","0","743","743","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_HM_30","16","1","0","0","32","40","7","28","3","1","0","1","0","613","743","743","","","","","","","","","","","","",
"759","759","759","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13CB69B53FE5009C6F50D775F68A2DC2","0","751","752","753","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","topic-XPS-13-9350-10.130.144.38","1683661481.3605","","","92.0.4515.131","92.0.4515.131","1683661499.8924","https://www.ipc.gov.pk:443/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","","","","android - chrome","Step_1","6879","https://www.ipc.gov.pk:443/ProfileDetail/NWY2ZDM2NTQtMTBmMy00NzI0LTliMDktMWQzYTI3NzgxZWVk","864","864","864","864","864","864","864","864","548","40","568","600","751","752","753","759","565","565","566","567","0.049032600053008","0.049032600053008","0","864","864","0","230509_D9_31","1","1","0","0","0","0","759","759","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230509_D9_31","15","0","0","0","30","38","6","27","3","1","0","1","0","636","759","759","767","","","","","","","","","","","",
