"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230331_59_9W","8C3DBC78529C6DA4607366DD347AA7B7","127.0.0.1","https://mohw.gov.pk/","1","GET","mohw.gov.pk","/","8C3DBC78529C6DA4607366DD347AA7B7","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Document","2429","2394","2313","2312.87","71262","71262","71262","","private","text/html","","30","http/1.1","1132","1132","1206","1208","1209","2311","","","","script","Highest","Highest","","2077","-1","-1","16","-1","100","-1","-1","-1","-1","0","2","1102","71262","59214","","","","","","","","72","TLS 1.3","False","http/1.1","4865","8081","1","1","4742","2313","4707","4707","4742","35","1206","4742","3533","0","1","3","2","5","1","0","","","","","","","","","","",
"3","230331_59_9W","18606.4","127.0.0.1","https://mohw.gov.pk/Content/css/bootstrap.min.css","1","GET","mohw.gov.pk","/Content/css/bootstrap.min.css","18606.4","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","741","713","4943","4942.93","166884","166884","166884","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","93","","parser","Highest","Highest","","2149","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","166884","144166","","","","","0","","","4917","","","","","8081","","","5684","4943","5656","5656","5684","28","4943","5684","741","1","2","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.5","127.0.0.1","https://mohw.gov.pk/Content/css/jquery-ui.min.css","1","GET","mohw.gov.pk","/Content/css/jquery-ui.min.css","18606.5","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","930","914","5020","5019.998","29279","29279","29279","","","text/css","","52","http/1.1","-1","-1","4961","4962","4963","4973","https://mohw.gov.pk/","94","","parser","Highest","Highest","","2149","0","0","24","-1","100","-1","-1","-1","-1","-1","1","10","29279","22066","","","","","0","","","4941","TLS 1.3","False","http/1.1","4865","8081","","","5950","5020","5934","5934","5950","16","4961","5950","941","2","3","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.6","127.0.0.1","https://mohw.gov.pk/Content/css/animate.css","1","GET","mohw.gov.pk","/Content/css/animate.css","18606.6","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","1335","1311","5025","5025.409","88597","88597","88597","","","text/css","","66","http/1.1","-1","-1","4982","4984","4984","4992","https://mohw.gov.pk/","95","","parser","Highest","Highest","","2131","0","0","7","-1","100","-1","-1","-1","-1","-1","2","8","88597","82141","","","","","0","","","4947","TLS 1.3","True","http/1.1","4865","8081","","","6360","5025","6336","6336","6360","24","4982","6360","1345","3","4","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.7","127.0.0.1","https://mohw.gov.pk/Content/css/css-plugin-collections.css","1","GET","mohw.gov.pk","/Content/css/css-plugin-collections.css","18606.7","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","2778","2742","5026","5026.197","321706","321706","321706","","","text/css","","74","http/1.1","-1","-1","4988","4989","4989","4994","https://mohw.gov.pk/","96","","parser","Highest","Highest","","2176","0","0","12","-1","100","-1","-1","-1","-1","-1","1","5","321706","281297","","","","","0","","","4950","TLS 1.3","False","http/1.1","4865","8081","","","7804","5026","7768","7768","7804","36","4988","7804","2784","4","5","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.8","127.0.0.1","https://mohw.gov.pk/Content/css/menuzord-skins/menuzord-rounded-boxed.css","1","GET","mohw.gov.pk","/Content/css/menuzord-skins/menuzord-rounded-boxed.css","18606.8","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","1226","1218","5027","5026.921","2510","2510","2510","","","text/css","","82","http/1.1","-1","-1","4996","4997","4997","5001","https://mohw.gov.pk/","98","","parser","Highest","Highest","","2221","0","0","25","-1","100","-1","-1","-1","-1","-1","1","4","2510","1878","","","","","0","","","4953","TLS 1.3","True","http/1.1","4865","8081","","","6253","5027","6245","6245","6253","8","4996","6253","1231","5","6","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.15","127.0.0.1","https://code.jquery.com/jquery-2.2.4.min.js","1","GET","code.jquery.com","/jquery-2.2.4.min.js","18606.15","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","251","236","5028","5028.295","29811","29811","85578","","max-age=315360000","application/javascript","gzip","104","HTTP/2","4929","4929","5007","5008","5008","5013","https://mohw.gov.pk/","111","","parser","High","High","","1669","100","100","100","-1","100","-1","-1","-1","-1","0","1","5","29811","0","","","","","315360000","Highwinds","","4980","TLS 1.3","False","h2","4865","8081","","","5279","5028","5264","5264","5279","15","5007","5279","257","6","7","89","36","396","1","0","blocking","1","0","220","1","272","","","","",
"3","230331_59_9W","18606.16","127.0.0.1","https://code.jquery.com/ui/1.12.1/jquery-ui.min.js","1","GET","code.jquery.com","/ui/1.12.1/jquery-ui.min.js","18606.16","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","460","440","5029","5029.107","67751","67751","253668","","max-age=315360000","application/javascript","gzip","104","HTTP/2","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","112","","parser","High","High","","1690","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","67751","0","","","","","315360000","Highwinds","","4985","","","","","8081","","","5489","5029","5469","5469","5489","20","5029","5489","460","7","8","148","84","232","1","0","blocking","3","1","220","1","","","","","",
"3","230331_59_9W","18606.36","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","1","GET","cdnjs.cloudflare.com","/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","18606.36","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","116","106","5031","5031.099","6168","6168","23576","Wed, 20 Mar 2024 03:51:42 GMT","public, max-age=30672000","application/javascript","gzip","120","HTTP/2","4939","4939","5018","5019","5019","5025","https://mohw.gov.pk/","1183","","parser","High","High","","1795","100","100","100","-1","100","-1","-1","-1","-1","0","1","6","6168","0","","","","","30331567","Cloudflare","","5002","TLS 1.3","False","h2","4865","8081","","","5147","5031","5137","5137","5147","10","5018","5147","123","8","9","6","6","12","1","0","in_body_parser_blocking","1","0","220","1","","","","","",
"3","230331_59_9W","18606.9","127.0.0.1","https://mohw.gov.pk/Content/css/style-main.css","1","GET","mohw.gov.pk","/Content/css/style-main.css","18606.9","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","2233","2210","5688","5688.169","225342","225342","225342","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","100","","parser","Highest","Highest","","2140","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","225342","192648","","","","","0","","","4955","","","","","8081","","","7921","5688","7898","7898","7921","23","5688","7921","2233","9","10","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.10","127.0.0.1","https://mohw.gov.pk/Content/css/colors/theme-skin-color-set-1.css","1","GET","mohw.gov.pk","/Content/css/colors/theme-skin-color-set-1.css","18606.10","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","759","751","5958","5957.945","39054","39054","39054","","","text/css","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","102","","parser","Highest","Highest","","2197","0","0","11","-1","100","-1","-1","-1","-1","-1","-1","-1","39054","34412","","","","","0","","","4957","","","","","8081","","","6717","5958","6709","6709","6717","8","5958","6717","759","10","11","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.11","127.0.0.1","https://mohw.gov.pk/Content/css/custom-bootstrap-margin-padding.css","1","GET","mohw.gov.pk","/Content/css/custom-bootstrap-margin-padding.css","18606.11","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","827","786","6264","6263.738","92371","92371","92371","","","text/css","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","104","","parser","Highest","Highest","","2203","0","0","8","-1","100","-1","-1","-1","-1","-1","-1","-1","92371","84869","","","","","0","","","4967","","","","","8081","","","7091","6264","7050","7050","7091","41","6264","7091","827","11","12","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.12","127.0.0.1","https://mohw.gov.pk/Content/css/responsive.css","1","GET","mohw.gov.pk","/Content/css/responsive.css","18606.12","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","333","319","6365","6365.403","10441","10441","10441","","","text/css","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","106","","parser","Highest","Highest","","2140","0","0","20","-1","100","-1","-1","-1","-1","-1","-1","-1","10441","8336","","","","","0","","","4974","","","","","8081","","","6698","6365","6684","6684","6698","14","6365","6698","333","12","13","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.13","127.0.0.1","https://mohw.gov.pk/Content/css/demo-page-styles.css","1","GET","mohw.gov.pk","/Content/css/demo-page-styles.css","18606.13","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","239","232","6705","6705.03","387","387","387","","","text/css","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","108","","parser","Highest","Highest","","2158","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","4976","","","","","8081","","","6944","6705","6937","6937","6944","7","6705","6944","239","13","14","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.14","127.0.0.1","https://mohw.gov.pk/Content/css/breaking-news-ticker.css","1","GET","mohw.gov.pk","/Content/css/breaking-news-ticker.css","18606.14","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","321","305","6722","6722.172","5911","5911","5911","","","text/css","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","109","","parser","Highest","Highest","","2170","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5911","4511","","","","","0","","","4979","","","","","8081","","","7043","6722","7027","7027","7043","16","6722","7043","321","14","15","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.17","127.0.0.1","https://mohw.gov.pk/Scripts/bootstrap.min.js","1","GET","mohw.gov.pk","/Scripts/bootstrap.min.js","18606.17","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","458","442","6956","6955.618","36868","36868","36868","","","application/javascript","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","113","","parser","High","High","","2092","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27111","","","","","0","","","4986","","","","","8081","","","7414","6956","7398","7398","7414","16","6956","7414","458","15","16","19","11","29","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.18","127.0.0.1","https://mohw.gov.pk/Scripts/datatables.min.js","1","GET","mohw.gov.pk","/Scripts/datatables.min.js","18606.18","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","916","882","7055","7054.584","84932","84932","84932","","","application/javascript","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","114","","parser","High","High","","2095","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56026","","","","","0","","","4990","","","","","8081","","","7971","7055","7937","7937","7971","34","7055","7971","916","16","17","35","22","57","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.19","127.0.0.1","https://mohw.gov.pk/Scripts/jquery.unobtrusive-ajax.min.js","1","GET","mohw.gov.pk","/Scripts/jquery.unobtrusive-ajax.min.js","18606.19","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","569","556","7094","7094.121","4061","4061","4061","","","application/javascript","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","115","","parser","High","High","","2134","0","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4061","2257","","","","","0","","","4995","","","","","8081","","","7663","7094","7650","7650","7663","13","7094","7663","569","17","18","2","1","3","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.35","127.0.0.1","https://mohw.gov.pk/Scripts/jquery-plugin-collection.js","1","GET","mohw.gov.pk","/Scripts/jquery-plugin-collection.js","18606.35","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","2261","2057","7421","7420.509","772814","772814","772814","","","application/javascript","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1182","","parser","High","High","","2125","0","0","27","-1","100","-1","-1","-1","-1","-1","-1","-1","772814","560366","","","","","0","","","4999","","","","","8081","","","9682","7421","9478","9478","9682","204","7421","9682","2261","18","19","494","166","711","1","0","in_body_parser_blocking","","","","","51","","","","",
"3","230331_59_9W","18606.37","127.0.0.1","https://mohw.gov.pk/Scripts/custom.js","1","GET","mohw.gov.pk","/Scripts/custom.js","18606.37","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","2040","2031","7669","7669.257","71162","71162","71162","","","application/javascript","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1185","","parser","High","High","","2071","0","0","17","-1","100","-1","-1","-1","-1","-1","-1","-1","71162","59030","","","","","0","","","5004","","","","","8081","","","9709","7669","9700","9700","9709","9","7669","9709","2040","19","20","27","17","351","1","0","in_body_parser_blocking","","","","","307","","","","",
"3","230331_59_9W","18606.38","127.0.0.1","https://mohw.gov.pk/Scripts/breaking-news-ticker.min.js","1","GET","mohw.gov.pk","/Scripts/breaking-news-ticker.min.js","18606.38","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","539","524","7810","7809.764","10278","10278","10278","","","application/javascript","","74","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1187","","parser","High","High","","2125","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7564","","","","","0","","","5005","","","","","8081","","","8349","7810","8334","8334","8349","15","7810","8349","539","20","21","3","2","9063","1","0","in_body_parser_blocking","","","","","9058","","","","",
"3","230331_59_9W","18606.39","127.0.0.1","https://mohw.gov.pk/Content/css/font-awesome.min.css","1","GET","mohw.gov.pk","/Content/css/font-awesome.min.css","18606.39","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","530","495","7940","7940.459","27494","27494","27494","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2158","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21308","","","","","0","","","7928","","","","","8081","","","8470","7940","8435","8435","8470","35","7940","8470","530","21","22","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.44","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","18606.44","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","450","446","7975","7974.699","769","769","13415","Fri, 31 Mar 2023 03:51:45 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","152","HTTP/2","7893","7893","7962","7963","7964","7970","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","0","1","6","769","0","","","","","86400","Google","","7956","TLS 1.3","False","h2","4865","8081","","","8425","7975","8421","8421","8425","4","7962","8425","457","22","23","","","","1","0","blocking","1","0","256","1","","","","","",
"3","230331_59_9W","18606.40","127.0.0.1","https://mohw.gov.pk/Content/css/font-awesome-animation.min.css","1","GET","mohw.gov.pk","/Content/css/font-awesome-animation.min.css","18606.40","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","574","535","7976","7976.322","18434","18434","18434","","","text/css","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2188","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16447","","","","","0","","","7932","","","","","8081","","","8550","7976","8511","8511","8550","39","7976","8550","574","23","24","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.41","127.0.0.1","https://mohw.gov.pk/Content/css/pe-icon-7-stroke.css","1","GET","mohw.gov.pk","/Content/css/pe-icon-7-stroke.css","18606.41","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","566","551","8354","8353.709","10394","10394","10394","","","text/css","","74","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2158","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8522","","","","","0","","","7945","","","","","8081","","","8920","8354","8905","8905","8920","15","8354","8920","566","24","25","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.42","127.0.0.1","https://mohw.gov.pk/Content/css/flaticon-set-carfixing.css","1","GET","mohw.gov.pk","/Content/css/flaticon-set-carfixing.css","18606.42","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","489","483","8475","8474.79","4052","4052","4052","","","text/css","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2176","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","4052","3301","","","","","0","","","7948","","","","","8081","","","8964","8475","8958","8958","8964","6","8475","8964","489","25","26","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.43","127.0.0.1","https://mohw.gov.pk/Content/css/utility-classes.css","1","GET","mohw.gov.pk","/Content/css/utility-classes.css","18606.43","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Stylesheet","532","518","8555","8554.637","19780","19780","19780","","","text/css","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2155","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16815","","","","","0","","","7951","","","","","8081","","","9087","8555","9073","9073","9087","14","8555","9087","532","26","27","","","","1","0","blocking","","","","","","","","","",
"3","230331_59_9W","18606.20","127.0.0.1","https://platform.twitter.com/widgets.js","1","GET","platform.twitter.com","/widgets.js","18606.20","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","161","120","9437","9437.392","27630","27630","93239","","public, max-age=1800","application/javascript","gzip","164","http/1.1","4914","4915","9411","9414","9415","9430","https://mohw.gov.pk/","858","","parser","Low","Low","","1549","0","100","100","-1","100","-1","-1","-1","-1","1","3","15","27630","0","","","","","1800","Edgecast","","9403","TLS 1.3","False","http/1.1","4865","8081","","","9598","9437","9557","9557","9598","41","4914","9598","180","27","28","103","51","293","1","0","potentially_blocking","","","","","139","","","","",
"3","230331_59_9W","18606.33","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js","1","GET","connect.facebook.net","/en_GB/sdk.js","18606.33","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","145","139","9447","9446.751","1687","1687","3093","Fri, 31 Mar 2023 04:09:07 GMT","public,max-age=1200,stale-while-revalidate=3600","application/x-javascript","gzip","170","HTTP/2","4931","4931","9433","9435","9435","9444","https://mohw.gov.pk/","1179","","parser","Low","Low","","1747","0","100","100","-1","100","-1","-1","-1","-1","0","2","9","1687","0","","","","","1200","Facebook","","9421","TLS 1.3","False","h2","4865","8081","","","9592","9447","9586","9586","9592","6","9433","9592","156","28","29","7","2","8","1","0","potentially_blocking","1","0","147","1","","","","","",
"3","230331_59_9W","18606.134","127.0.0.1","https://mohw.gov.pk/images/title-dots.png","1","GET","mohw.gov.pk","/images/title-dots.png","18606.134","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","243","242","9502","9502.26","2808","2808","2808","","","image/png","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","Low","Low","","2263","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","2808","0","0","","","9499","","","","","8081","","","9745","9502","9744","9744","9745","1","9502","9745","243","29","30","","","","1","0","","","","","","","","","","",
"3","230331_59_9W","18606.100","127.0.0.1","https://fonts.gstatic.com/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1","GET","fonts.gstatic.com","/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","18606.100","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Font","152","149","9521","9521.433","39372","39372","39372","Wed, 27 Mar 2024 10:31:26 GMT","public, max-age=31536000","font/woff2","","158","HTTP/2","-1","-1","8446","8448","8448","8459","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","","","parser","Lowest","Lowest","","2026","100","100","-1","-1","100","-1","-1","-1","-1","-1","2","11","","","","","","","31300779","Google","","9514","TLS 1.3","False","h2","4865","8081","","","9673","9521","9670","9670","9673","3","8446","9673","165","30","31","","","","1","0","non_blocking","1","0","110","1","","","","","",
"3","230331_59_9W","18606.86","127.0.0.1","https://mohw.gov.pk/Content/fonts/fontawesome-webfont3295.woff2?v=4.5.0","1","GET","mohw.gov.pk","/Content/fonts/fontawesome-webfont3295.woff2?v=4.5.0","18606.86","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Font","373","343","9527","9527.102","66624","66624","66624","","","application/font-woff2","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/font-awesome.min.css","","","parser","Lowest","Lowest","","2251","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","9518","","","","","8081","","","9900","9527","9870","9870","9900","30","9527","9900","373","31","32","","","","1","0","non_blocking","","","","","","","","","",
"3","230331_59_9W","18606.49","127.0.0.1","https://mohw.gov.pk/SiteImage/Setting/MOHW.jpg","1","GET","mohw.gov.pk","/SiteImage/Setting/MOHW.jpg","18606.49","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","1380","1356","9621","9621.265","71968","71968","71968","","","image/jpeg","","74","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1179","","parser","High","Low","","2278","0","0","-1","-1","100","-1","-1","34","-1","-1","-1","-1","","","","","71968","47171","0","","","9611","","","","","8081","","","11001","9621","10977","10977","11001","24","9621","11001","1380","32","33","","","","1","0","","","","","","","1","0","","",
"3","230331_59_9W","18606.156","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js?hash=cd2a34ef96e541065f817603ecc8bb71","1","GET","connect.facebook.net","/en_GB/sdk.js?hash=cd2a34ef96e541065f817603ecc8bb71","18606.156","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Script","352","336","9682","9681.616","87139","87139","307978","Sat, 30 Mar 2024 03:28:49 GMT","public,max-age=31536000,stale-while-revalidate=3600,immutable","application/x-javascript","gzip","170","HTTP/2","-1","-1","-1","-1","-1","-1","https://connect.facebook.net/en_GB/sdk.js","21","1011","script","Low","Low","","1861","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","87139","0","","","","","31536000","Facebook","","9676","","","","","8081","","","10034","9682","10018","10018","10034","16","9682","10034","352","33","34","94","59","238","1","0","non_blocking","3","0","147","1","85","","","_","",
"3","230331_59_9W","18606.50","127.0.0.1","https://mohw.gov.pk/SiteImage/Setting/75-year-logo-final.png","1","GET","mohw.gov.pk","/SiteImage/Setting/75-year-logo-final.png","18606.50","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","1112","1052","9688","9687.932","303227","303227","303227","","","image/png","","66","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1179","","parser","High","Low","","2320","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","303227","0","0","","","9615","","","","","8081","","","10800","9688","10740","10740","10800","60","9688","10800","1112","34","35","","","","1","0","","","","","","","","","","",
"3","230331_59_9W","18606.51","127.0.0.1","https://mohw.gov.pk/","1","GET","mohw.gov.pk","/","18606.51","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","1723","1714","9712","9711.95","52751","52751","52751","","private","text/html","","82","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1179","","parser","Low","Low","","2200","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","9619","","","","","8081","","","11435","9712","11426","11426","11435","9","9712","11435","1723","35","36","","","","1","0","","","","","","","","","","",
"3","230331_59_9W","18606.52","127.0.0.1","https://mohw.gov.pk/SiteImage/Profiles/Maulana%20Abdul%20Wasay.jpg","1","GET","mohw.gov.pk","/SiteImage/Profiles/Maulana%20Abdul%20Wasay.jpg","18606.52","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","3300","3261","9748","9748.294","246385","246385","246385","","","image/jpeg","","52","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/","1179","","parser","High","Low","","2338","0","0","-1","-1","100","-1","-1","29","-1","-1","-1","-1","","","","","246385","174033","0","","","9621","","","","","8081","","","13048","9748","13009","13009","13048","39","9748","13048","3300","36","37","","","","1","0","","","","","","","1","0","","",
"3","230331_59_9W","18606.133","127.0.0.1","https://mohw.gov.pk/images/1.png","1","GET","mohw.gov.pk","/images/1.png","18606.133","AA1996BEB339A28BCFBADBC2A51E01CC","https://mohw.gov.pk/","200","Image","1927","1888","9904","9903.878","64866","64866","64866","","","image/png","","30","http/1.1","-1","-1","-1","-1","-1","-1","https://mohw.gov.pk/Content/css/style-main.css","","","parser","High","Low","","2236","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","64866","0","0","","","9660","","","","","8081","","","11831","9904","11792","11792","11831","39","9904","11831","1927","37","38","","","","1","0","non_blocking","","","","","","","","","",
