"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","renderBlocking","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_PB_E5","3A98F620A839F7876FFBED71AE25A65F","127.0.0.1","https://www.piac.com.pk/experience/seat-select/preferred-seat","1","GET","www.piac.com.pk","/experience/seat-select/preferred-seat","3A98F620A839F7876FFBED71AE25A65F","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Document","262","252","86","85.787","10351","10351","45166","Wed, 17 Aug 2005 00:00:00 GMT","no-store, no-cache, must-revalidate, post-check=0, pre-check=0,public","text/html","gzip","23","HTTP/2","-1","-1","50","54","54","62","","","","script","Highest","Highest","","2224","-1","100","100","-1","100","-1","-1","-1","-1","-1","4","8","11363","0","","","","","","Cloudflare","","78","1","0","256","1","TLS 1.3","False","h2","4865","8081","1","1","348","86","338","338","348","10","50","348","274","0","1","53","3","6","63","1","0","","","","","Array",
"3","230330_PB_E5","18398.5","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/bootstrap.min.css?f3479f8edf906ba500bd918b491dff14","18398.5","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","229","224","564","564.039","19740","19740","121200","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","107","","parser","Highest","Highest","","2104","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","19740","0","","","","","30633368","Cloudflare","","543","3","0","256","1","","","","","8081","","","793","564","788","788","793","5","564","793","229","1","2","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.6","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","1","GET","www.piac.com.pk","/templates/piasubpage/css/styles.css?6","18398.6","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","243","234","590","590.042","10599","10599","59059","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","108","","parser","Highest","Highest","","1990","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10599","0","","","","","30633368","Cloudflare","","559","5","3","256","1","","","","","8081","","","833","590","824","824","833","9","590","833","243","2","3","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.7","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","18398.7","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","206","199","604","604.424","5523","5523","33531","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","109","","parser","Highest","Highest","","2095","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","5523","0","","","","","30633368","Cloudflare","","562","7","5","256","1","","","","","8081","","","810","604","803","803","810","7","604","810","206","3","4","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.4","127.0.0.1","https://ajax.googleapis.com/ajax/libs/jquery/3.6.0/jquery.min.js","1","GET","ajax.googleapis.com","/ajax/libs/jquery/3.6.0/jquery.min.js","18398.4","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","245","191","607","606.816","31017","31017","89501","Tue, 26 Mar 2024 23:20:10 GMT","public, max-age=31536000, stale-while-revalidate=2592000","text/javascript","gzip","36","HTTP/2","491","491","538","540","540","571","https://www.piac.com.pk/experience/seat-select/preferred-seat","98","","parser","High","High","","1732","100","100","100","-1","100","-1","-1","-1","-1","0","2","31","31017","0","","","","","31303072","Google","","534","1","0","220","1","TLS 1.3","False","h2","4865","8081","","","852","607","798","798","852","54","538","852","278","4","5","78","33","36","146","1","0","blocking","","","","Array",
"3","230330_PB_E5","18398.8","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/select2.css?f3479f8edf906ba500bd918b491dff14","18398.8","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","238","232","607","607.277","2202","2202","18184","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","110","","parser","Highest","Highest","","2086","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","2202","0","","","","","30633368","Cloudflare","","574","9","7","256","1","","","","","8081","","","845","607","839","839","845","6","607","845","238","5","6","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.9","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/jquery.scrollbar.css?f3479f8edf906ba500bd918b491dff14","18398.9","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","265","261","611","610.706","3071","3071","22615","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","111","","parser","Highest","Highest","","2113","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3071","0","","","","","30633368","Cloudflare","","577","11","9","256","1","","","","","8081","","","876","611","872","872","876","4","611","876","265","6","7","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.10","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/css/cookiealert.css?f3479f8edf906ba500bd918b491dff14","18398.10","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","175","172","611","611.151","303","303","562","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","text/css","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","112","","parser","Highest","Highest","","2098","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","303","0","","","","","30946131","Cloudflare","","579","13","11","256","1","","","","","8081","","","786","611","783","783","786","3","611","786","175","7","8","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.11","127.0.0.1","https://www.piac.com.pk/media/system/js/core.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/media/system/js/core.js?f3479f8edf906ba500bd918b491dff14","18398.11","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","251","245","612","611.561","3363","3363","8735","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","114","","parser","High","High","","2005","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3363","0","","","","","30633368","Cloudflare","","582","15","13","220","1","","","","","8081","","","863","612","857","857","863","6","612","863","251","8","9","5","3","","9","1","0","blocking","","","","",
"3","230330_PB_E5","18398.12","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/jquery-ui-datepicker.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/jquery-ui-datepicker.js?f3479f8edf906ba500bd918b491dff14","18398.12","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","281","277","612","611.995","14054","14054","54250","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","115","","parser","High","High","","2077","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","14054","0","","","","","30633368","Cloudflare","","586","17","15","220","1","","","","","8081","","","893","612","889","889","893","4","612","893","281","9","10","83","18","","101","1","0","blocking","","","","",
"3","230330_PB_E5","18398.13","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","18398.13","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","273","269","615","614.804","9832","9832","37045","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","116","","parser","High","High","","2056","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","9832","0","","","","","30633368","Cloudflare","","594","19","17","220","1","","","","","8081","","","888","615","884","884","888","4","615","888","273","10","11","26","14","","39","1","0","blocking","","","","",
"3","230330_PB_E5","18398.14","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/custom.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/custom.js?f3479f8edf906ba500bd918b491dff14","18398.14","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","254","249","615","615.251","1218","1218","4002","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","117","","parser","High","High","","2035","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1218","0","","","","","30633368","Cloudflare","","597","21","19","220","1","","","","","8081","","","869","615","864","864","869","5","615","869","254","11","12","4","2","","5","1","0","blocking","","","","",
"3","230330_PB_E5","18398.15","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/cookie.js?f3479f8edf906ba500bd918b491dff14","18398.15","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","285","282","616","615.632","1401","1401","3567","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","118","","parser","High","High","","2035","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1401","0","","","","","30633368","Cloudflare","","599","23","21","220","1","","","","","8081","","","901","616","898","898","901","3","616","901","285","12","13","2","2","","4","1","0","blocking","","","","",
"3","230330_PB_E5","18398.16","127.0.0.1","https://www.piac.com.pk/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/media/system/js/keepalive.js?f3479f8edf906ba500bd918b491dff14","18398.16","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","284","278","616","616.012","306","306","462","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","120","","parser","High","High","","2020","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","306","0","","","","","30946131","Cloudflare","","600","25","23","220","1","","","","","8081","","","900","616","894","894","900","6","616","900","284","13","14","0","0","3","3","1","0","blocking","","","","",
"3","230330_PB_E5","18398.17","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","1","GET","www.piac.com.pk","/templates/piasubpage/js/jui/bootstrap.min.js?f3479f8edf906ba500bd918b491dff14","18398.17","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","291","288","616","616.388","136","136","188","Fri, 22 Mar 2024 20:11:09 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","121","","parser","High","High","","2068","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","136","0","","","","","30946131","Cloudflare","","601","27","25","220","1","","","","","8081","","","907","616","904","904","907","3","616","907","291","14","15","0","0","","1","1","0","blocking","","","","",
"3","230330_PB_E5","18398.18","127.0.0.1","https://www.piac.com.pk/templates/pia/js/cookiealert-standalone.js","1","GET","www.piac.com.pk","/templates/pia/js/cookiealert-standalone.js","18398.18","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Script","287","285","617","616.907","597","597","1283","Tue, 19 Mar 2024 05:18:26 GMT","public, max-age=31536000","application/javascript","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","High","High","","1963","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","597","0","","","","","30633369","Cloudflare","","602","29","27","220","1","","","","","8081","","","904","617","902","902","904","2","617","904","287","15","16","70","1","","71","1","0","in_body_parser_blocking","","","","",
"3","230330_PB_E5","18398.22","127.0.0.1","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","1","GET","fonts.googleapis.com","/css?family=Exo+2:200,300,400,600,700","18398.22","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Stylesheet","273","270","1049","1049.217","593","593","7755","Thu, 30 Mar 2023 16:02:19 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","36","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/styles.css?6","","","parser","Highest","Highest","","1777","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","593","0","","","","","86400","Google","","1047","3","","","","","","","","","","","1322","1049","1319","1319","1322","3","1049","1322","273","16","17","","","","","1","0","blocking","","","","",
"3","230330_PB_E5","18398.57","127.0.0.1","https://www.piac.com.pk/templates/piasubpage/fonts/icomoon.ttf","1","GET","www.piac.com.pk","/templates/piasubpage/fonts/icomoon.ttf","18398.57","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Font","540","516","1531","1530.509","88909","88909","176676","Mon, 03 Apr 2023 07:42:00 GMT","public, max-age=604800","font/ttf","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/templates/piasubpage/css/travelicon.css?f3479f8edf906ba500bd918b491dff14","","","parser","Lowest","Lowest","","2146","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","89477","0","","","","","315581","Cloudflare","","1518","31","63","110","1","","","","","8081","","","2071","1531","2047","2047","2071","24","1531","2071","540","17","18","","","","","1","0","non_blocking","","","","",
"3","230330_PB_E5","18398.36","127.0.0.1","https://fonts.gstatic.com/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","1","GET","fonts.gstatic.com","/s/exo2/v20/7cHmv4okm5zmbtYoK-4W4nIp.woff2","18398.36","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Font","310","270","1540","1539.886","39736","39736","39736","Fri, 29 Mar 2024 12:08:44 GMT","public, max-age=31536000","font/woff2","","107","HTTP/2","-1","-1","1334","1336","1336","1345","https://fonts.googleapis.com/css?family=Exo+2:200,300,400,600,700","","","parser","Lowest","Lowest","","1957","100","100","-1","-1","100","-1","-1","-1","-1","-1","2","9","","","","","","","31521985","Google","","1527","1","0","110","1","TLS 1.3","False","h2","4865","8081","","","1850","1540","1810","1810","1850","40","1334","1850","321","18","19","","","","","1","0","non_blocking","","","","Array",
"3","230330_PB_E5","18398.64","127.0.0.1","https://www.piac.com.pk/templates/pia/images/logo-new.png","1","GET","www.piac.com.pk","/templates/pia/images/logo-new.png","18398.64","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","398","379","1654","1654.125","31132","31132","31132","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","High","Low","","2116","100","100","-1","-1","100","-1","-1","45","-1","-1","-1","-1","","","","","31132","16907","1689368","Cloudflare","","1622","33","0","147","1","","","","","8081","","","2052","1654","2033","2033","2052","19","1654","2052","398","19","20","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.65","127.0.0.1","https://www.piac.com.pk/images/headers/pia_banner_experience.png","1","GET","www.piac.com.pk","/images/headers/pia_banner_experience.png","18398.65","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","2482","2446","1698","1698.487","331857","331857","331857","Sat, 22 Apr 2023 20:11:09 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","High","Low","","2137","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","331857","0","2002130","Cloudflare","","1631","35","0","220","1","","","","","8081","","","4180","1698","4144","4144","4180","36","1698","4180","2482","20","21","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.66","127.0.0.1","https://www.piac.com.pk/images/seatIcon.png","1","GET","www.piac.com.pk","/images/seatIcon.png","18398.66","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","564","554","1704","1703.906","3315","3315","3315","Mon, 24 Apr 2023 18:22:35 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","High","Low","","2074","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","3315","0","2168416","Cloudflare","","1637","37","33","147","1","","","","","8081","","","2268","1704","2258","2258","2268","10","1704","2268","564","21","22","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.67","127.0.0.1","https://www.piac.com.pk/images/7.jpg","1","GET","www.piac.com.pk","/images/7.jpg","18398.67","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","2458","2409","1706","1705.614","348038","348038","348038","Thu, 27 Apr 2023 09:11:39 GMT","public, max-age=2592000","image/jpeg","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","High","Low","","2053","100","100","-1","-1","100","-1","-1","15","-1","-1","-1","-1","","","","","348038","293007","2394560","Cloudflare","","1641","39","37","147","1","","","","","8081","","","4164","1706","4115","4115","4164","49","1706","4164","2458","22","23","","","","","1","0","","1","0","","",
"3","230330_PB_E5","18398.68","127.0.0.1","https://www.piac.com.pk/images/Seat_Map_website.png","1","GET","www.piac.com.pk","/images/Seat_Map_website.png","18398.68","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","2288","2256","1707","1706.58","250876","250876","250876","Thu, 27 Apr 2023 09:11:39 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2098","100","100","-1","-1","100","-1","-1","92","-1","-1","-1","-1","","","","","250876","17641","2394560","Cloudflare","","1644","41","39","147","1","","","","","8081","","","3995","1707","3963","3963","3995","32","1707","3995","2288","23","24","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.69","127.0.0.1","https://www.piac.com.pk/images/content/facebook.svg","1","GET","www.piac.com.pk","/images/content/facebook.svg","18398.69","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","573","564","1707","1707.229","515","515","999","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2098","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","515","0","","","","","1689369","Cloudflare","","1648","43","41","147","1","","","","","8081","","","2280","1707","2271","2271","2280","9","1707","2280","573","24","25","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.70","127.0.0.1","https://www.piac.com.pk/images/content/twitter%20(1).svg","1","GET","www.piac.com.pk","/images/content/twitter%20(1).svg","18398.70","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","498","492","1708","1707.741","836","836","1594","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2113","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","836","0","","","","","1689369","Cloudflare","","1652","45","43","147","1","","","","","8081","","","2206","1708","2200","2200","2206","6","1708","2206","498","25","26","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.71","127.0.0.1","https://www.piac.com.pk/images/content/instagram.svg","1","GET","www.piac.com.pk","/images/content/instagram.svg","18398.71","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","958","952","1712","1711.501","978","978","2935","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2101","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","978","0","","","","","1689369","Cloudflare","","1659","47","45","147","1","","","","","8081","","","2670","1712","2664","2664","2670","6","1712","2670","958","26","27","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.72","127.0.0.1","https://www.piac.com.pk/images/content/youtube.svg","1","GET","www.piac.com.pk","/images/content/youtube.svg","18398.72","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","948","932","1712","1712.03","1909","1909","4032","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/svg+xml","gzip","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2095","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1909","0","","","","","1689368","Cloudflare","","1663","49","47","147","1","","","","","8081","","","2660","1712","2644","2644","2660","16","1712","2660","948","27","28","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.73","127.0.0.1","https://www.piac.com.pk/images/content/appstore.png","1","GET","www.piac.com.pk","/images/content/appstore.png","18398.73","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1340","1325","1713","1712.627","37735","37735","37735","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2098","100","100","-1","-1","100","-1","-1","60","-1","-1","-1","-1","","","","","37735","14930","1689369","Cloudflare","","1668","51","49","147","1","","","","","8081","","","3053","1713","3038","3038","3053","15","1713","3053","1340","28","29","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.74","127.0.0.1","https://www.piac.com.pk/images/content/googleplay.png","1","GET","www.piac.com.pk","/images/content/googleplay.png","18398.74","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1111","1101","1713","1713.176","30841","30841","30841","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2104","100","100","-1","-1","100","-1","-1","51","-1","-1","-1","-1","","","","","30841","14930","1689368","Cloudflare","","1672","53","51","147","1","","","","","8081","","","2824","1713","2814","2814","2824","10","1713","2824","1111","29","30","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.75","127.0.0.1","https://www.piac.com.pk/images/content/huawai.png","1","GET","www.piac.com.pk","/images/content/huawai.png","18398.75","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1399","1377","1714","1713.654","58364","58364","58364","Wed, 19 Apr 2023 05:18:27 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2092","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","58364","0","1689368","Cloudflare","","1675","55","53","147","1","","","","","8081","","","3113","1714","3091","3091","3113","22","1714","3113","1399","30","31","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.76","127.0.0.1","https://www.piac.com.pk/templates/pia/images/logo-footer.png","1","GET","www.piac.com.pk","/templates/pia/images/logo-footer.png","18398.76","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1071","1054","1714","1714.22","29163","29163","29163","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2125","100","100","-1","-1","100","-1","-1","42","-1","-1","-1","-1","","","","","29163","16907","1689369","Cloudflare","","1679","57","55","147","1","","","","","8081","","","2785","1714","2768","2768","2785","17","1714","2785","1071","31","32","","","","","1","0","","","","","",
"3","230330_PB_E5","18398.77","127.0.0.1","https://www.piac.com.pk/images/fospah.png","1","GET","www.piac.com.pk","/images/fospah.png","18398.77","04116F41B4223C18678055EDFC168010","https://www.piac.com.pk/experience/seat-select/preferred-seat","200","Image","1048","1038","1715","1714.724","5474","5474","5474","Wed, 19 Apr 2023 05:18:28 GMT","public, max-age=2592000","image/png","","23","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.piac.com.pk/experience/seat-select/preferred-seat","859","","parser","Low","Low","","2068","100","100","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","5474","0","1689369","Cloudflare","","1682","59","57","147","1","","","","","8081","","","2763","1715","2753","2753","2763","10","1715","2763","1048","32","33","","","","","1","0","","","","","",
