"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","cpu.FunctionCall","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings",
"3","230330_MB_B9","11651.8","127.0.0.1","https://moitt.gov.pk/Content/css/menuzord-skins/menuzord-rounded-boxed.css","1","GET","moitt.gov.pk","/Content/css/menuzord-skins/menuzord-rounded-boxed.css","11651.8","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","1476","1471","15749","15748.624","2501","2501","2501","","","text/css","","79","http/1.1","-1","-1","15697","15698","15699","15706","https://moitt.gov.pk/index","95","","parser","Highest","Highest","","1945","0","0","24","-1","100","-1","-1","-1","-1","-1","1","7","2501","1879","","","","","0","","","15673","TLS 1.3","True","http/1.1","4865","8081","","","17225","15749","17220","17220","17225","5","15697","17225","1484","5","6","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.9","127.0.0.1","https://moitt.gov.pk/Content/css/style-main.css","1","GET","moitt.gov.pk","/Content/css/style-main.css","11651.9","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","4458","4433","15750","15750.025","224390","224390","224390","","","text/css","","91","http/1.1","-1","-1","15709","15710","15710","15716","https://moitt.gov.pk/index","97","","parser","Highest","Highest","","1864","0","0","14","-1","100","-1","-1","-1","-1","-1","1","6","224390","191811","","","","","0","","","15680","TLS 1.3","True","http/1.1","4865","8081","","","20208","15750","20183","20183","20208","25","15709","20208","4465","6","7","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.20","127.0.0.1","https://fonts.googleapis.com/css2?family=Open+Sans&family=Roboto:wght@300&display=swap","1","GET","fonts.googleapis.com","/css2?family=Open+Sans&family=Roboto:wght@300&display=swap","11651.20","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","1114","1078","15752","15751.685","770","770","5726","Thu, 30 Mar 2023 14:44:31 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","133","HTTP/2","15651","15652","15730","15731","15731","15740","https://moitt.gov.pk/index","115","","parser","Highest","Highest","","1840","50","100","100","-1","100","-1","-1","-1","-1","1","1","9","770","0","","","","","86400","Google","","15700","TLS 1.3","False","h2","4865","8081","","","16866","15752","16830","16830","16866","36","15651","16866","1125","7","8","","","","1","0","blocking","1","0","256","1","","","","","Array",
"3","230330_MB_B9","11651.21","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","1","GET","cdnjs.cloudflare.com","/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","11651.21","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","847","840","15752","15752.497","6874","6874","31000","Tue, 19 Mar 2024 14:44:31 GMT","public, max-age=30672000","text/css","gzip","137","HTTP/2","15654","15654","15733","15734","15734","15743","https://moitt.gov.pk/index","116","","parser","Highest","Highest","","1828","100","100","100","-1","100","-1","-1","-1","-1","0","1","9","6874","0","","","","","30079720","Cloudflare","","15702","TLS 1.3","False","h2","4865","8081","","","16599","15752","16592","16592","16599","7","15733","16599","857","8","9","","","","1","0","blocking","1","0","256","1","","","","","Array",
"3","230330_MB_B9","11651.40","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","1","GET","cdnjs.cloudflare.com","/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","11651.40","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","835","827","15753","15752.905","6168","6168","23576","Tue, 19 Mar 2024 14:44:31 GMT","public, max-age=30672000","application/javascript","gzip","137","HTTP/2","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1504","","parser","High","High","","1795","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6168","0","","","","","30378798","Cloudflare","","15714","","","","","8081","","","16588","15753","16580","16580","16588","8","15753","16588","835","9","10","6","6","12","1","0","in_body_parser_blocking","3","1","220","1","","","","","",
"3","230330_MB_B9","11651.10","127.0.0.1","https://moitt.gov.pk/Content/css/colors/theme-skin-color-set-1.css","1","GET","moitt.gov.pk","/Content/css/colors/theme-skin-color-set-1.css","11651.10","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","1020","979","16457","16456.604","39054","39054","39054","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","99","","parser","Highest","Highest","","1921","0","0","11","-1","100","-1","-1","-1","-1","-1","-1","-1","39054","34412","","","","","0","","","15682","","","","","8081","","","17477","16457","17436","17436","17477","41","16457","17477","1020","10","11","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.11","127.0.0.1","https://moitt.gov.pk/Content/css/custom-bootstrap-margin-padding.css","1","GET","moitt.gov.pk","/Content/css/custom-bootstrap-margin-padding.css","11651.11","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","2116","2102","16706","16706.161","92371","92371","92371","","","text/css","","27","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","101","","parser","Highest","Highest","","1927","0","0","8","-1","100","-1","-1","-1","-1","-1","-1","-1","92371","84869","","","","","0","","","15685","","","","","8081","","","18822","16706","18808","18808","18822","14","16706","18822","2116","11","12","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.12","127.0.0.1","https://moitt.gov.pk/Content/css/responsive.css","1","GET","moitt.gov.pk","/Content/css/responsive.css","11651.12","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","362","348","17137","17137.067","10441","10441","10441","","","text/css","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","103","","parser","Highest","Highest","","1864","0","0","20","-1","100","-1","-1","-1","-1","-1","-1","-1","10441","8336","","","","","0","","","15686","","","","","8081","","","17499","17137","17485","17485","17499","14","17137","17499","362","12","13","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.13","127.0.0.1","https://moitt.gov.pk/Content/css/demo-page-styles.css","1","GET","moitt.gov.pk","/Content/css/demo-page-styles.css","11651.13","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","455","451","17232","17231.978","387","387","387","","","text/css","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","105","","parser","Highest","Highest","","1882","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","15687","","","","","8081","","","17687","17232","17683","17683","17687","4","17232","17687","455","13","14","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.14","127.0.0.1","https://moitt.gov.pk/Content/css/breaking-news-ticker.css","1","GET","moitt.gov.pk","/Content/css/breaking-news-ticker.css","11651.14","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","272","264","17482","17481.885","5827","5827","5827","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","106","","parser","Highest","Highest","","1894","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5827","4461","","","","","0","","","15689","","","","","8081","","","17754","17482","17746","17746","17754","8","17482","17754","272","14","15","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.22","127.0.0.1","https://moitt.gov.pk/Content/chatbot/assets/css/style.css?v=1.1","1","GET","moitt.gov.pk","/Content/chatbot/assets/css/style.css?v=1.1","11651.22","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","494","473","17508","17508.364","11018","11018","11018","","","text/css","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","117","","parser","Highest","Highest","","1912","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","11018","8110","","","","","0","","","15703","","","","","8081","","","18002","17508","17981","17981","18002","21","17508","18002","494","15","16","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.23","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/css/jbility.css","1","GET","moitt.gov.pk","/Scripts/aaa/src/css/jbility.css","11651.23","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","302","297","17698","17698.265","1714","1714","1714","","","text/css","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","118","","parser","Highest","Highest","","1879","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","15707","","","","","8081","","","18000","17698","17995","17995","18000","5","17698","18000","302","16","17","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.15","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.min.js","1","GET","moitt.gov.pk","/Scripts/jquery.min.js","11651.15","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","629","614","17763","17763.443","97163","97163","97163","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","108","","parser","High","High","","1807","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","97163","63392","","","","","0","","","15690","","","","","8081","","","18392","17763","18377","18377","18392","15","17763","18392","629","17","18","92","47","743","1","0","blocking","","","","","603","","","","",
"3","230330_MB_B9","11651.16","127.0.0.1","https://moitt.gov.pk/Scripts/jquery-ui.min.js","1","GET","moitt.gov.pk","/Scripts/jquery-ui.min.js","11651.16","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","3331","3298","18021","18021.23","253385","253385","253385","","","application/javascript","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","109","","parser","High","High","","1816","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","253385","185582","","","","","0","","","15691","","","","","8081","","","21352","18021","21319","21319","21352","33","18021","21352","3331","18","19","123","70","193","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.17","127.0.0.1","https://moitt.gov.pk/Scripts/bootstrap.min.js","1","GET","moitt.gov.pk","/Scripts/bootstrap.min.js","11651.17","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","1945","1931","18023","18023.492","36868","36868","36868","","","application/javascript","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","110","","parser","High","High","","1816","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27111","","","","","0","","","15693","","","","","8081","","","19968","18023","19954","19954","19968","14","18023","19968","1945","19","20","16","9","25","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.18","127.0.0.1","https://moitt.gov.pk/Scripts/datatables.min.js","1","GET","moitt.gov.pk","/Scripts/datatables.min.js","11651.18","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","2477","2440","18398","18397.541","84932","84932","84932","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","111","","parser","High","High","","1819","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56026","","","","","0","","","15694","","","","","8081","","","20875","18398","20838","20838","20875","37","18398","20875","2477","20","21","33","21","53","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.19","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.unobtrusive-ajax.js","1","GET","moitt.gov.pk","/Scripts/jquery.unobtrusive-ajax.js","11651.19","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","404","Script","258","249","18827","18826.755","1245","1245","1245","","","text/html","","27","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","112","","parser","High","High","","1846","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","15695","","","","","8081","","","19085","18827","19076","19076","19085","9","18827","19085","258","21","22","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.39","127.0.0.1","https://moitt.gov.pk/Scripts/jquery-plugin-collection.js","1","GET","moitt.gov.pk","/Scripts/jquery-plugin-collection.js","11651.39","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","6128","6030","19093","19092.997","772824","772824","772824","","","application/javascript","","27","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1503","","parser","High","High","","1849","0","0","27","-1","100","-1","-1","-1","-1","-1","-1","-1","772824","560375","","","","","0","","","15712","","","","","8081","","","25221","19093","25123","25123","25221","98","19093","25221","6128","22","23","580","233","860","1","0","in_body_parser_blocking","","","","","47","","","","",
"3","230330_MB_B9","11651.41","127.0.0.1","https://moitt.gov.pk/Scripts/custom.js","1","GET","moitt.gov.pk","/Scripts/custom.js","11651.41","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","1236","1226","19974","19973.575","71162","71162","71162","","","application/javascript","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1506","","parser","High","High","","1795","0","0","17","-1","100","-1","-1","-1","-1","-1","-1","-1","71162","59030","","","","","0","","","15717","","","","","8081","","","21210","19974","21200","21200","21210","10","19974","21210","1236","23","24","29","17","250","1","0","in_body_parser_blocking","","","","","204","","","","",
"3","230330_MB_B9","11651.42","127.0.0.1","https://moitt.gov.pk/Scripts/script.js","1","GET","moitt.gov.pk","/Scripts/script.js","11651.42","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","404","Script","260","253","20212","20212.327","1245","1245","1245","","","text/html","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1507","","parser","High","High","","1795","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","15719","","","","","8081","","","20472","20212","20465","20465","20472","7","20212","20472","260","24","25","","","","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_MB_B9","11651.53","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","11651.53","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","243","239","20248","20247.668","772","772","13455","Thu, 30 Mar 2023 14:44:35 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","133","HTTP/2","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","772","0","","","","","86400","Google","","20238","","","","","8081","","","20491","20248","20487","20487","20491","4","20248","20491","243","25","26","","","","1","0","blocking","3","0","256","1","","","","","",
"3","230330_MB_B9","11651.48","127.0.0.1","https://moitt.gov.pk/Content/css/font-awesome.min.css","1","GET","moitt.gov.pk","/Content/css/font-awesome.min.css","11651.48","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","355","320","20499","20499.45","27494","27494","27494","","","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1882","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21308","","","","","0","","","20220","","","","","8081","","","20854","20499","20819","20819","20854","35","20499","20854","355","26","27","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.49","127.0.0.1","https://moitt.gov.pk/Content/css/font-awesome-animation.min.css","1","GET","moitt.gov.pk","/Content/css/font-awesome-animation.min.css","11651.49","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","292","282","20859","20859.203","18434","18434","18434","","","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1912","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16447","","","","","0","","","20224","","","","","8081","","","21151","20859","21141","21141","21151","10","20859","21151","292","27","28","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.50","127.0.0.1","https://moitt.gov.pk/Content/css/pe-icon-7-stroke.css","1","GET","moitt.gov.pk","/Content/css/pe-icon-7-stroke.css","11651.50","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","302","293","20878","20878.231","10394","10394","10394","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1882","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8522","","","","","0","","","20228","","","","","8081","","","21180","20878","21171","21171","21180","9","20878","21180","302","28","29","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.51","127.0.0.1","https://moitt.gov.pk/Content/css/flaticon-set-carfixing.css","1","GET","moitt.gov.pk","/Content/css/flaticon-set-carfixing.css","11651.51","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","259","250","21049","21048.606","4052","4052","4052","","","text/css","","51","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1900","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","4052","3301","","","","","0","","","20232","","","","","8081","","","21308","21049","21299","21299","21308","9","21049","21308","259","29","30","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.52","127.0.0.1","https://moitt.gov.pk/Content/css/utility-classes.css","1","GET","moitt.gov.pk","/Content/css/utility-classes.css","11651.52","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Stylesheet","286","277","21161","21161.269","19780","19780","19780","","","text/css","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1879","0","0","14","-1","100","-1","-1","-1","-1","-1","-1","-1","19780","16815","","","","","0","","","20236","","","","","8081","","","21447","21161","21438","21438","21447","9","21161","21447","286","30","31","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.43","127.0.0.1","https://moitt.gov.pk/Scripts/breaking-news-ticker.min.js","1","GET","moitt.gov.pk","/Scripts/breaking-news-ticker.min.js","11651.43","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","281","273","21183","21182.73","10278","10278","10278","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1509","","parser","High","High","","1849","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7564","","","","","0","","","15721","","","","","8081","","","21464","21183","21456","21456","21464","8","21183","21464","281","31","32","5","5","15215","1","0","in_body_parser_blocking","","","","","15204","","","","",
"3","230330_MB_B9","11651.44","127.0.0.1","https://moitt.gov.pk/Content/chatbot/assets/js/general.js","1","GET","moitt.gov.pk","/Content/chatbot/assets/js/general.js","11651.44","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","310","271","21215","21214.717","17260","17260","17260","","","application/javascript","","45","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1518","","parser","High","High","","1852","0","0","19","-1","100","-1","-1","-1","-1","-1","-1","-1","17260","13957","","","","","0","","","15722","","","","","8081","","","21525","21215","21486","21486","21525","39","21215","21525","310","32","33","9","7","51","1","0","in_body_parser_blocking","","","","","34","","","","",
"3","230330_MB_B9","11651.45","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/jbility.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/jbility.js","11651.45","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","265","261","21311","21310.915","2986","2986","2986","","","application/javascript","","51","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1522","","parser","High","High","","1831","0","0","33","-1","100","-1","-1","-1","-1","-1","-1","-1","2986","1988","","","","","0","","","15725","","","","","8081","","","21576","21311","21572","21572","21576","4","21311","21576","265","33","34","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_MB_B9","11651.46","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/speechSynthesis.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/speechSynthesis.js","11651.46","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","254","251","21356","21355.734","1869","1869","1869","","","application/javascript","","79","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1523","","parser","High","High","","1855","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","15726","","","","","8081","","","21610","21356","21607","21607","21610","3","21356","21610","254","34","35","2","1","3","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_MB_B9","11651.47","127.0.0.1","https://moitt.gov.pk/Scripts/aaa/src/js/custom_accessibility.js","1","GET","moitt.gov.pk","/Scripts/aaa/src/js/custom_accessibility.js","11651.47","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","258","252","21451","21451.22","2116","2116","2116","","","application/javascript","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","1524","","parser","High","High","","1870","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","2116","1561","","","","","0","","","15728","","","","","8081","","","21709","21451","21703","21703","21709","6","21451","21709","258","35","36","1","1","2","1","0","in_body_parser_blocking","","","","","","","","","",
"3","230330_MB_B9","11651.57","127.0.0.1","https://moitt.gov.pk/Scripts/jquery.unobtrusive-ajax.js","1","GET","moitt.gov.pk","/Scripts/jquery.unobtrusive-ajax.js","11651.57","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","404","Script","258","251","21749","21748.876","1245","1245","1245","","","text/html","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/index","112","","parser","High","High","","1846","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","21745","","","","","8081","","","22007","21749","22000","22000","22007","7","21749","22007","258","36","37","","","","1","0","blocking","","","","","","","","","",
"3","230330_MB_B9","11651.24","127.0.0.1","https://platform.twitter.com/widgets.js","1","GET","platform.twitter.com","/widgets.js","11651.24","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","683","610","22046","22045.818","27630","27630","93239","","public, max-age=1800","application/javascript","gzip","210","http/1.1","15633","15633","22029","22032","22032","22045","https://moitt.gov.pk/index","834","","parser","Low","Low","","1549","0","100","100","-1","100","-1","-1","-1","-1","0","3","13","27630","0","","","","","1691","Edgecast","","22021","TLS 1.3","False","http/1.1","4865","8081","","","22729","22046","22656","22656","22729","73","22029","22729","699","37","38","84","40","203","1","0","potentially_blocking","","","","","79","","","","",
"3","230330_MB_B9","11651.37","127.0.0.1","https://connect.facebook.net/en_GB/sdk.js","1","GET","connect.facebook.net","/en_GB/sdk.js","11651.37","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Script","652","645","22073","22072.623","1686","1686","3093","Thu, 30 Mar 2023 14:48:56 GMT","public,max-age=1200,stale-while-revalidate=3600","application/x-javascript","gzip","216","HTTP/2","15642","15643","22059","22061","22061","22070","https://moitt.gov.pk/index","1499","","parser","Low","Low","","1750","0","100","100","-1","100","-1","-1","-1","-1","1","2","9","1686","0","","","","","1200","Facebook","","22056","TLS 1.3","False","h2","4865","8081","","","22725","22073","22718","22718","22725","7","15642","22725","664","38","39","4","1","5","1","0","potentially_blocking","1","0","147","1","","","","","Array",
"3","230330_MB_B9","11651.148","127.0.0.1","https://moitt.gov.pk/images/title-dots.png","1","GET","moitt.gov.pk","/images/title-dots.png","11651.148","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Image","279","275","22205","22205.295","2808","2808","2808","","","image/png","","91","http/1.1","-1","-1","-1","-1","-1","-1","https://moitt.gov.pk/Content/css/style-main.css","","","parser","Low","Low","","1987","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","2808","0","0","","","22199","","","","","8081","","","22484","22205","22480","22480","22484","4","22205","22484","279","39","40","","","","1","0","","","","","","","","","","",
"3","230330_MB_B9","11651.96","127.0.0.1","https://fonts.gstatic.com/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","1","GET","fonts.gstatic.com","/s/opensans/v34/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2","11651.96","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Font","846","840","22221","22220.847","39372","39372","39372","Tue, 26 Mar 2024 23:20:03 GMT","public, max-age=31536000","font/woff2","","168","HTTP/2","-1","-1","16887","16890","16890","16900","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","","","parser","Lowest","Lowest","","2029","100","100","-1","-1","100","-1","-1","-1","-1","-1","3","10","","","","","","","31307726","Google","","22211","TLS 1.3","False","h2","4865","8081","","","23067","22221","23061","23061","23067","6","16887","23067","859","40","41","","","","1","0","non_blocking","1","0","110","1","","","","","Array",
"3","230330_MB_B9","11651.144","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0","1","GET","cdnjs.cloudflare.com","/ajax/libs/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0","11651.144","06D5BD0EC89EF95E8EB70269B6DC4D6B","https://moitt.gov.pk/index","200","Font","293","244","22247","22247.146","77160","77160","77160","Tue, 19 Mar 2024 14:44:37 GMT","public, max-age=30672000","application/octet-stream","","236","HTTP/2","-1","-1","22228","22231","22231","22241","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","","","parser","Lowest","Lowest","","2197","100","100","-1","-1","100","-1","-1","-1","-1","-1","3","10","","","","","","","30078327","Cloudflare","","22218","TLS 1.3","False","h2","4865","8081","","","22540","22247","22491","22491","22540","49","22228","22540","306","41","42","","","","1","0","non_blocking","1","0","110","1","","","","","Array",
