"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpu.FunctionCall","cpuTime","run","cached","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","renderBlocking","initiator_function","jpeg_scan_count","score_progressive_jpeg","http2_server_settings",
"3","230330_Q5_7Z","99999.99999.1","127.0.0.1","https://content-autofill.googleapis.com/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCRAdwfU-ONs5EgUNu1dWag==?alt=proto","1","","content-autofill.googleapis.com","/v1/pages/ChRDaHJvbWUvOTIuMC40NTE1LjEzMRIQCRAdwfU-ONs5EgUNu1dWag==?alt=proto","99999.99999.1","BD52701C25114D64ADB6C63E72A32D64","","200","","616","606","6390","6390.413","36","36","16","","private,max-age=604800","text/plain","gzip","275","HTTP/2","-1","-1","6382","6382","6383","6390","","","","","Lowest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","7","","","","","","","","","","6380","TLS 1.3","False","h2","4865","8081","","","7006","6390","6996","6996","7006","10","6383","7006","623","54","55","","","","","1","0","1","0","110","1","","","","","{'SETTINGS_MAX_FRAME_SIZE': 1048576, 'SETTINGS_MAX_CONCURRENT_STREAMS': 250, 'SETTINGS_MAX_HEADER_LIST_SIZE': 1048896, 'SETTINGS_INITIAL_WINDOW_SIZE': 1048576}",
"3","230330_Q5_7Z","26371.192","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/2020/04/logo.png","1","GET","mofa.gov.pk","/wp-content/uploads/2020/04/logo.png","26371.192","BD52701C25114D64ADB6C63E72A32D64","https://mofa.gov.pk/grievance-commissioner-cell/","200","Other","810","790","9182","9181.569","15098","15098","15098","","","image/png","","90","http/1.1","-1","-1","-1","-1","-1","-1","","","","other","High","High","","2128","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","15098","0","0","","","9178","","","","","8081","","","9992","9182","9972","9972","9992","20","9182","9992","810","55","56","","","","","1","0","","","","","","","","","",
"3","230330_D1_80","D9DCFF4F27E62886733427AED005402B","127.0.0.1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","1","GET","mofa.gov.pk","/focal-persons-in-pakistan-missions-abroad/","D9DCFF4F27E62886733427AED005402B","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Document","1199","1183","102","101.998","23668","23668","108881","","","text/html","gzip","23","http/1.1","-1","-1","72","77","77","97","","","","script","Highest","Highest","","2203","-1","-1","100","-1","100","-1","-1","-1","-1","-1","5","20","23668","0","","","","","","","","91","TLS 1.3","False","http/1.1","4865","8081","1","1","1301","102","1285","1285","1301","16","72","1301","1224","0","1","285","8","30","323","1","0","","","","","","","","","",
"3","230330_D1_80","27129.4","127.0.0.1","https://fonts.googleapis.com/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","1","GET","fonts.googleapis.com","/css?family=Nunito%20Sans:200,300,400,600,700,800,900,200italic,300italic,400italic,600italic,700italic,800italic,900italic%7CPoppins:400,700,600,500&subset=latin&display=swap&ver=1674735361","27129.4","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","244","240","1531","1530.765","1255","1255","29379","Thu, 30 Mar 2023 13:14:36 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","35","HTTP/2","1405","1405","1471","1473","1473","1485","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","128","","parser","Highest","Highest","","2335","50","100","100","-1","100","-1","-1","-1","-1","0","2","12","1255","0","","","","","86400","Google","","1464","TLS 1.3","False","h2","4865","8081","","","1775","1531","1771","1771","1775","4","1471","1775","258","1","2","","","","","1","0","1","0","256","1","non_blocking","","","","Array",
"3","230330_D1_80","27129.6","127.0.0.1","https://mofa.gov.pk/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3","27129.6","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","260","254","1570","1570.281","11681","11681","88932","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","104","","parser","Highest","Highest","","2101","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","11681","0","","","","","0","","","1514","","","","","8081","","","1830","1570","1824","1824","1830","6","1570","1830","260","2","3","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.7","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css?ver=4.4.0","1","GET","mofa.gov.pk","/wp-content/plugins/redux-framework/redux-core/assets/css/extendify-utilities.css?ver=4.4.0","27129.7","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","521","512","1595","1595.013","5880","5880","53435","","","text/css","gzip","25","http/1.1","-1","-1","75","79","80","99","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","108","","parser","Highest","Highest","","2197","0","0","100","-1","100","-1","-1","-1","-1","-1","4","19","5880","0","","","","","0","","","1518","TLS 1.3","False","http/1.1","4865","8081","","","2116","1595","2107","2107","2116","9","75","2116","544","3","4","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.5","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/chosen/1.8.7/chosen.css","1","GET","cdnjs.cloudflare.com","/ajax/libs/chosen/1.8.7/chosen.css","27129.5","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","131","90","1600","1600.287","2469","2469","12188","Tue, 19 Mar 2024 13:14:36 GMT","public, max-age=30672000","text/css","gzip","42","HTTP/2","1435","1435","1509","1511","1511","1523","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","77","","parser","Highest","Highest","","1951","100","100","100","-1","100","-1","-1","-1","-1","0","2","12","2469","0","","","","","30670209","Cloudflare","","1495","TLS 1.3","False","h2","4865","8081","","","1731","1600","1690","1690","1731","41","1509","1731","145","4","5","","","","","1","0","1","0","256","1","blocking","","","","Array",
"3","230330_D1_80","27129.8","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min.css?ver=2.0.6","1","GET","mofa.gov.pk","/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min.css?ver=2.0.6","27129.8","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","777","771","1623","1622.703","3113","3113","17382","","","text/css","gzip","76","http/1.1","1452","1452","1547","1548","1548","1554","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","109","","parser","Highest","Highest","","2143","0","0","100","-1","100","-1","-1","-1","-1","0","1","6","3113","0","","","","","0","","","1525","TLS 1.3","True","http/1.1","4865","8081","","","2400","1623","2394","2394","2400","6","1547","2400","784","5","6","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.9","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/eleslider/assets/eleslider.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/plugins/eleslider/assets/eleslider.css?ver=6.0.3","27129.9","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","1081","1074","1623","1623.402","2044","2044","7879","","","text/css","gzip","88","http/1.1","-1","-1","1559","1559","1560","1564","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","110","","parser","Highest","Highest","","2104","0","0","100","-1","100","-1","-1","-1","-1","-1","0","4","2044","0","","","","","0","","","1528","TLS 1.3","True","http/1.1","4865","8081","","","2704","1623","2697","2697","2704","7","1560","2704","1085","6","7","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.10","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/events-manager/includes/css/events-manager.min.css?ver=6.3","1","GET","mofa.gov.pk","/wp-content/plugins/events-manager/includes/css/events-manager.min.css?ver=6.3","27129.10","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","1461","1450","1626","1626.275","38278","38278","210868","","","text/css","gzip","102","http/1.1","-1","-1","1572","1572","1573","1578","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","111","","parser","Highest","Highest","","2158","0","0","100","-1","100","-1","-1","-1","-1","-1","0","5","38278","0","","","","","0","","","1533","TLS 1.3","True","http/1.1","4865","8081","","","3087","1626","3076","3076","3087","11","1573","3087","1466","7","8","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.11","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/menu-image/includes/css/menu-image.css?ver=3.0.8","1","GET","mofa.gov.pk","/wp-content/plugins/menu-image/includes/css/menu-image.css?ver=3.0.8","27129.11","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","1087","1083","1627","1626.896","825","825","3343","","","text/css","gzip","112","http/1.1","-1","-1","1582","1583","1583","1589","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","115","","parser","Highest","Highest","","2128","0","0","100","-1","100","-1","-1","-1","-1","-1","1","6","825","0","","","","","0","","","1535","TLS 1.3","True","http/1.1","4865","8081","","","2714","1627","2710","2710","2714","4","1582","2714","1094","8","9","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.45","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/chosen/1.8.7/chosen.jquery.min.js","1","GET","cdnjs.cloudflare.com","/ajax/libs/chosen/1.8.7/chosen.jquery.min.js","27129.45","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","117","109","1628","1627.768","6632","6632","29121","Tue, 19 Mar 2024 13:14:36 GMT","public, max-age=30672000","application/javascript","gzip","42","HTTP/2","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","1964","","parser","High","High","","1939","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6632","0","","","","","19671927","Cloudflare","","1616","","","","","8081","","","1745","1628","1737","1737","1745","8","1628","1745","117","9","10","6","5","","11","1","0","3","1","220","1","in_body_parser_blocking","","","","",
"3","230330_D1_80","27129.12","127.0.0.1","https://mofa.gov.pk/wp-includes/css/dashicons.min.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-includes/css/dashicons.min.css?ver=6.0.3","27129.12","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","1326","1288","1834","1833.812","35730","35730","59016","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","116","","parser","Highest","Highest","","2056","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","35730","0","","","","","0","","","1537","","","","","8081","","","3160","1834","3122","3122","3160","38","1834","3160","1326","10","11","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.13","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/tf-numbers-number-counter-animaton/assets/css/font-awesome.min.css?ver=1","1","GET","mofa.gov.pk","/wp-content/plugins/tf-numbers-number-counter-animaton/assets/css/font-awesome.min.css?ver=1","27129.13","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","626","621","2121","2120.928","7057","7057","31078","","","text/css","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","117","","parser","Highest","Highest","","2200","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","7057","0","","","","","0","","","1539","","","","","8081","","","2747","2121","2742","2742","2747","5","2121","2747","626","11","12","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.14","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/tf-numbers-number-counter-animaton/assets/css/style.css?ver=1","1","GET","mofa.gov.pk","/wp-content/plugins/tf-numbers-number-counter-animaton/assets/css/style.css?ver=1","27129.14","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","633","628","2408","2407.681","468","468","1334","","","text/css","gzip","76","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","118","","parser","Highest","Highest","","2167","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","468","0","","","","","0","","","1540","","","","","8081","","","3041","2408","3036","3036","3041","5","2408","3041","633","12","13","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.15","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/search-filter-pro/public/assets/css/search-filter.min.css?ver=2.4.6","1","GET","mofa.gov.pk","/wp-content/plugins/search-filter-pro/public/assets/css/search-filter.min.css?ver=2.4.6","27129.15","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","335","309","2718","2718.492","6369","6369","37477","","","text/css","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","119","","parser","Highest","Highest","","2185","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6369","0","","","","","0","","","1541","","","","","8081","","","3053","2718","3027","3027","3053","26","2718","3053","335","13","14","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.16","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/style.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/themes/citygov/style.css?ver=6.0.3","27129.16","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","573","561","2723","2722.761","16149","16149","71420","","","text/css","gzip","112","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","120","","parser","Highest","Highest","","2062","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","16149","0","","","","","0","","","1543","","","","","8081","","","3296","2723","3284","3284","3296","12","2723","3296","573","14","15","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.17","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/styles/fontawesome.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/themes/citygov/styles/fontawesome.css?ver=6.0.3","27129.17","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","393","389","2750","2750.483","9929","9929","45683","","","text/css","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","121","","parser","Highest","Highest","","2101","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","9929","0","","","","","0","","","1545","","","","","8081","","","3143","2750","3139","3139","3143","4","2750","3143","393","15","16","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.18","127.0.0.1","https://mofa.gov.pk/wp-content/themes/citygov/style-mobile.css?ver=6.0.3","1","GET","mofa.gov.pk","/wp-content/themes/citygov/style-mobile.css?ver=6.0.3","27129.18","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","254","251","3052","3051.623","3805","3805","15523","","","text/css","gzip","76","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","122","","parser","Highest","Highest","","2083","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3805","0","","","","","0","","","1549","","","","","8081","","","3306","3052","3303","3303","3306","3","3052","3306","254","16","17","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.19","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.8.7","1","GET","mofa.gov.pk","/wp-content/plugins/master-slider/public/assets/css/masterslider.main.css?ver=3.8.7","27129.19","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","262","239","3059","3058.544","8017","8017","64689","","","text/css","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","123","","parser","Highest","Highest","","2173","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","8017","0","","","","","0","","","1552","","","","","8081","","","3321","3059","3298","3298","3321","23","3059","3321","262","17","18","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.20","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/master-slider/custom.css?ver=314.9","1","GET","mofa.gov.pk","/wp-content/uploads/master-slider/custom.css?ver=314.9","27129.20","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","239","233","3090","3090.447","3181","3181","66187","","","text/css","gzip","102","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","124","","parser","Highest","Highest","","2086","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","3181","0","","","","","0","","","1555","","","","","8081","","","3329","3090","3323","3323","3329","6","3090","3329","239","18","19","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.21","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.12.0","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.12.0","27129.21","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","248","245","3147","3146.562","708","708","9921","","","text/css","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","125","","parser","Highest","Highest","","2149","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","708","0","","","","","0","","","1556","","","","","8081","","","3395","3147","3392","3392","3395","3","3147","3395","248","19","20","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.22","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.12.0","1","GET","mofa.gov.pk","/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.12.0","27129.22","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","294","281","3163","3162.568","16799","16799","132562","","","text/css","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","126","","parser","Highest","Highest","","2128","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","16799","0","","","","","0","","","1561","","","","","8081","","","3457","3163","3444","3444","3457","13","3163","3457","294","20","21","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.23","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.6.3","1","GET","mofa.gov.pk","/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/css/view/general.min.css?ver=5.6.3","27129.23","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","231","228","3316","3315.731","842","842","3509","","","text/css","gzip","112","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","127","","parser","Highest","Highest","","2245","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","842","0","","","","","0","","","1563","","","","","8081","","","3547","3316","3544","3544","3547","3","3316","3547","231","21","22","","","","","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.40","127.0.0.1","https://mofa.gov.pk/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1680182074","1","GET","mofa.gov.pk","/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1680182074","27129.40","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","229","229","3319","3318.515","0","0","","","","text/css","","76","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","1954","","parser","Highest","Highest","","2113","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","1610","","","","","8081","","","3548","3319","3548","3548","3548","0","3319","3548","229","22","23","","","","","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_D1_80","27129.41","127.0.0.1","https://mofa.gov.pk/wp-content/plugins/tf-numbers-number-counter-animaton/inc/tf-footer-style.css?ver=1000","1","GET","mofa.gov.pk","/wp-content/plugins/tf-numbers-number-counter-animaton/inc/tf-footer-style.css?ver=1000","27129.41","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Stylesheet","225","225","3327","3327.301","0","0","","","","text/css","","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","1955","","parser","Highest","Highest","","2185","-1","-1","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","1612","","","","","8081","","","3552","3327","3552","3552","3552","0","3327","3552","225","23","24","","","","","1","0","","","","","in_body_parser_blocking","","","","",
"3","230330_D1_80","27129.24","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/jquery.min.js?ver=3.6.0","1","GET","mofa.gov.pk","/wp-includes/js/jquery/jquery.min.js?ver=3.6.0","27129.24","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","559","544","3333","3332.68","30908","30908","89521","","","application/javascript","gzip","102","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","128","","parser","High","High","","2020","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","30908","0","","","","","0","","","1565","","","","","8081","","","3892","3333","3877","3877","3892","15","3333","3892","559","24","25","96","40","135","271","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.25","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","1","GET","mofa.gov.pk","/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2","27129.25","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","299","287","3398","3398.417","4169","4169","11224","","","application/javascript","gzip","25","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","129","","parser","High","High","","2044","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","4169","0","","","","","0","","","1574","","","","","8081","","","3697","3398","3685","3685","3697","12","3398","3697","299","25","26","16","4","","20","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.26","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1","27129.26","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","321","310","3462","3462.334","6914","6914","20715","","","application/javascript","gzip","23","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","130","","parser","High","High","","2026","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6914","0","","","","","0","","","1579","","","","","8081","","","3783","3462","3772","3772","3783","11","3462","3783","321","26","27","11","8","","19","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.27","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.1","27129.27","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","240","235","3561","3561.411","1084","1084","3411","","","application/javascript","gzip","76","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","131","","parser","High","High","","2029","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","1084","0","","","","","0","","","1580","","","","","8081","","","3801","3561","3796","3796","3801","5","3561","3801","240","27","28","6","1","","7","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.28","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.1","27129.28","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","254","245","3565","3564.718","6562","6562","25455","","","application/javascript","gzip","88","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","132","","parser","High","High","","2038","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6562","0","","","","","0","","","1585","","","","","8081","","","3819","3565","3810","3810","3819","9","3565","3819","254","28","29","12","9","","21","1","0","","","","","blocking","","","","",
"3","230330_D1_80","27129.29","127.0.0.1","https://mofa.gov.pk/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.1","1","GET","mofa.gov.pk","/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.1","27129.29","92996DACF48217B0E7E2D6C1C6C8FEE4","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","200","Script","375","368","3567","3567.281","10897","10897","36743","","","application/javascript","gzip","112","http/1.1","-1","-1","-1","-1","-1","-1","https://mofa.gov.pk/focal-persons-in-pakistan-missions-abroad/","133","","parser","High","High","","2044","0","0","100","-1","100","-1","-1","-1","-1","-1","-1","-1","10897","0","","","","","0","","","1587","","","","","8081","","","3942","3567","3935","3935","3942","7","3567","3942","375","29","30","19","10","","29","1","0","","","","","blocking","","","","",
