"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","cpu.EvaluateScript","cpu.v8.compile","cpuTime","run","cached","renderBlocking","cpu.FunctionCall","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","initiator_function","http2_server_settings",
"3","230330_VJ_EY","3265.242","127.0.0.1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","1","GET","www.youtube.com","/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","3265.242","ABEAADF0BEF77915F587229C9D30AD78","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","13667","13568","10037","10036.521","355875","355875","355875","Tue, 26 Mar 2024 15:01:48 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","2347","100","100","33","-1","100","-1","-1","-1","-1","-1","-1","-1","355875","237755","","","","","31271648","Google","","10030","8081","","","23704","10037","23605","23605","23704","99","10037","23704","13667","107","108","958","723","8907","1","0","blocking","7226","","","","","","","105","103","220","1","","",
"3","230330_VJ_EY","3265.243","127.0.0.1","https://www.youtube.com/s/player/931a8913/player_ias.vflset/en_GB/base.js","1","GET","www.youtube.com","/s/player/931a8913/player_ias.vflset/en_GB/base.js","3265.243","ABEAADF0BEF77915F587229C9D30AD78","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","21733","21243","10040","10040.047","2255179","2255179","2255179","Tue, 26 Mar 2024 15:12:40 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","2311","100","100","31","-1","100","-1","-1","-1","-1","-1","-1","-1","2255179","1544904","","","","","31272300","Google","","10035","8081","","","31773","10040","31283","31283","31773","490","10040","31773","21733","108","109","6031","4875","17587","1","0","blocking","6681","","","","","","","107","105","220","1","","",
"3","230330_VJ_EY","3265.244","127.0.0.1","https://www.youtube.com/s/player/931a8913/fetch-polyfill.vflset/fetch-polyfill.js","1","GET","www.youtube.com","/s/player/931a8913/fetch-polyfill.vflset/fetch-polyfill.js","3265.244","ABEAADF0BEF77915F587229C9D30AD78","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","8473","8438","10042","10041.911","9615","9615","9615","Tue, 26 Mar 2024 15:01:48 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","2335","100","100","30","-1","100","-1","-1","-1","-1","-1","-1","-1","9615","6664","","","","","31271648","Google","","10038","8081","","","18515","10042","18480","18480","18515","35","10042","18515","8473","109","110","26","23","49","1","0","blocking","","","","","","","","109","107","220","1","","",
"3","230330_VJ_EY","3265.53","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/1bjEbDUlhdEZZueKgwbS.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/1bjEbDUlhdEZZueKgwbS.jpg","3265.53","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","2171","2161","10745","10744.531","160918","160918","160918","","","image/jpeg","","64","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","160918","0","0","","","4278","8080","","","12916","10745","12906","12906","12916","10","10745","12916","2171","110","111","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.54","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/tySsNzlxNiQe1qW2mtyd.png","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/tySsNzlxNiQe1qW2mtyd.png","3265.54","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1443","1410","10838","10837.743","144952","144952","144952","","","image/png","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","144952","0","0","","","4279","8080","","","12281","10838","12248","12248","12281","33","10838","12281","1443","111","112","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.55","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/t6EWI8P4MzJG5IZI8bFF.png","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/t6EWI8P4MzJG5IZI8bFF.png","3265.55","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","2196","2170","11022","11022.164","222537","222537","222537","","","image/png","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","222537","0","0","","","4280","8080","","","13218","11022","13192","13192","13218","26","11022","13218","2196","112","113","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.56","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/November2022/seuVvk8PyVlVzv4pNiDX.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/November2022/seuVvk8PyVlVzv4pNiDX.jpg","3265.56","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1427","1423","11460","11459.738","53148","53148","53148","","","image/jpeg","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3127","0","0","-1","-1","100","-1","-1","92","-1","-1","-1","-1","","","","","53148","3730","0","","","4280","8080","","","12887","11460","12883","12883","12887","4","11460","12887","1427","113","114","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.57","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/November2022/mg0E5r3zBC3AroXzWYF6.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/November2022/mg0E5r3zBC3AroXzWYF6.jpg","3265.57","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","708","697","12290","12289.611","43354","43354","43354","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3127","0","0","-1","-1","100","-1","-1","91","-1","-1","-1","-1","","","","","43354","3607","0","","","4294","8080","","","12998","12290","12987","12987","12998","11","12290","12998","708","114","115","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.58","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/2ERVzP5FRXZJMWsVchyJ.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/2ERVzP5FRXZJMWsVchyJ.jpg","3265.58","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","841","812","12648","12647.5","151223","151223","151223","","","image/jpeg","","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","151223","0","0","","","4294","8080","","","13489","12648","13460","13460","13489","29","12648","13489","841","115","116","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.59","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/rcy1y8JCVXT1H0cDm8mL.png","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/rcy1y8JCVXT1H0cDm8mL.png","3265.59","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1741","1709","12891","12891.484","381253","381253","381253","","","image/png","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","381253","0","0","","","4296","8080","","","14632","12891","14600","14600","14632","32","12891","14632","1741","116","117","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.60","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/July2020/pSsI3Exl2PHS2vRwqvjP.png","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/July2020/pSsI3Exl2PHS2vRwqvjP.png","3265.60","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1107","1096","12905","12904.721","10377","10377","10377","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3115","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","10377","0","0","","","4296","8080","","","14012","12905","14001","14001","14012","11","12905","14012","1107","117","118","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.61","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/August2020/OexHmVUleLfsbezbNugG.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/August2020/OexHmVUleLfsbezbNugG.jpg","3265.61","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","2868","2849","12919","12919.293","112490","112490","112490","","","image/jpeg","","64","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3121","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","112490","0","0","","","4297","8080","","","15787","12919","15768","15768","15787","19","12919","15787","2868","118","119","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.62","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/July2020/gYaUpJsKiN7fZlVfqEwj.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/July2020/gYaUpJsKiN7fZlVfqEwj.jpg","3265.62","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1056","1038","13007","13007.207","11745","11745","11745","","","image/jpeg","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3115","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","11745","0","0","","","4298","8080","","","14063","13007","14045","14045","14063","18","13007","14063","1056","119","120","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.63","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/November2022/7Pq1N2shyDaEgpgN7eSs.jpg","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/November2022/7Pq1N2shyDaEgpgN7eSs.jpg","3265.63","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","902","897","13229","13228.589","38111","38111","38111","","","image/jpeg","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3127","0","0","-1","-1","100","-1","-1","80","-1","-1","-1","-1","","","","","38111","7437","0","","","4298","8080","","","14131","13229","14126","14126","14131","5","13229","14131","902","120","121","","","","1","0","","","","","","","1","0","","","","","","",
"3","230330_VJ_EY","3265.64","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/our-partners/December2020/LB4ykPGgR2WA0nHbqvju.png","0","GET","cms.ndma.gov.pk","/storage/app/public/our-partners/December2020/LB4ykPGgR2WA0nHbqvju.png","3265.64","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1682","1652","13506","13505.977","227535","227535","227535","","","image/png","","49","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3127","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","227535","0","0","","","4299","8080","","","15188","13506","15158","15158","15188","30","13506","15188","1682","121","122","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.65","127.0.0.1","http://cms.ndma.gov.pk/storage/app/public/settings/August2020/Haq169JiX3KMM1R0gfE9.png","0","GET","cms.ndma.gov.pk","/storage/app/public/settings/August2020/Haq169JiX3KMM1R0gfE9.png","3265.65","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","1689","1655","14038","14037.796","315806","315806","315806","","","image/png","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","3109","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","315806","0","0","","","4300","8080","","","15727","14038","15693","15693","15727","34","14038","15727","1689","122","123","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.66","127.0.0.1","http://cms.ndma.gov.pk/counter.gif","0","GET","cms.ndma.gov.pk","/counter.gif","3265.66","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","404","Image","1106","1097","14067","14066.664","1552","1552","1552","","no-cache, private","text/html","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/","1381","","parser","Low","Low","","2953","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","4300","8080","","","15173","14067","15164","15164","15173","9","14067","15173","1106","123","124","","","","1","0","","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.167","127.0.0.1","http://cms.ndma.gov.pk/public/assets/img/footer-bg.png","0","GET","cms.ndma.gov.pk","/public/assets/img/footer-bg.png","3265.167","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Image","881","871","14141","14141.172","35672","35672","35672","","","image/png","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/theme.css","","","parser","Low","Low","","3094","0","0","-1","-1","100","-1","-1","100","-1","-1","-1","-1","","","","","35672","0","0","","","4301","8080","","","15022","14141","15012","15012","15022","10","14141","15022","881","124","125","","","","1","0","non_blocking","","","","","","","","","","","","","",
"3","230330_VJ_EY","3265.89","127.0.0.1","http://cms.ndma.gov.pk/public/assets/fonts/fontawesome-webfont93e3.woff2?v=4.4.0","0","GET","cms.ndma.gov.pk","/public/assets/fonts/fontawesome-webfont93e3.woff2?v=4.4.0","3265.89","02ECCA037D554393547FD27783D007AB","http://cms.ndma.gov.pk/","200","Font","645","636","14641","14641.477","64464","64464","64464","","","font/woff2","","55","http/1.1","-1","-1","-1","-1","-1","-1","http://cms.ndma.gov.pk/public/assets/css/font-awesome.min.css","","","parser","Lowest","Lowest","","3124","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","4108","8080","","","15286","14641","15277","15277","15286","9","14641","15286","645","125","126","","","","1","0","non_blocking","","","","","","","","","","","","","",
"3","230330_VJ_EY","99999.99999.39","127.0.0.1","https://www.youtube.com/embed/1X3wDzH9LQs?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","1","","www.youtube.com","/embed/1X3wDzH9LQs?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","99999.99999.39","02ECCA037D554393547FD27783D007AB","","200","","5814","5797","16087","16087.217","30469","30469","74678","Mon, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, max-age=0, must-revalidate","text/html","gzip","222","HTTP/2","-1","-1","-1","-1","-1","-1","","","","","Highest","","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","","","5327","8081","","","21901","16087","21884","21884","21901","17","16087","21901","5814","126","127","","","","1","0","","","","","","","","","111","103","256","1","","",
"3","230330_VJ_EY","3265.313","127.0.0.1","https://www.youtube.com/s/player/fa7eb95c/www-player.css","1","GET","www.youtube.com","/s/player/fa7eb95c/www-player.css","3265.313","DB3AD95FD57A4C4FE1F22A66BD883F26","https://www.youtube.com/embed/SrLCQs4ApIQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Stylesheet","8973","8917","16345","16345.112","410031","410031","410031","Thu, 28 Mar 2024 16:01:46 GMT","public, max-age=31536000","text/css","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/SrLCQs4ApIQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","70","","parser","Highest","Highest","","2302","100","100","14","-1","100","-1","-1","-1","-1","-1","-1","-1","410031","350002","","","","","31448040","Google","","16342","8081","","","25318","16345","25262","25262","25318","56","16345","25318","8973","127","128","","","","1","0","blocking","","","","","","","","113","111","256","1","","",
"3","230330_VJ_EY","3265.329","127.0.0.1","https://www.youtube.com/s/player/fa7eb95c/www-embed-player.vflset/www-embed-player.js","1","GET","www.youtube.com","/s/player/fa7eb95c/www-embed-player.vflset/www-embed-player.js","3265.329","DB3AD95FD57A4C4FE1F22A66BD883F26","https://www.youtube.com/embed/SrLCQs4ApIQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","8613","8576","16360","16360.003","356042","356042","356042","Thu, 28 Mar 2024 15:59:35 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/SrLCQs4ApIQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","2347","100","100","33","-1","100","-1","-1","-1","-1","-1","-1","-1","356042","237883","","","","","31447909","Google","","16346","8081","","","24973","16360","24936","24936","24973","37","16360","24973","8613","128","129","196","159","1519","1","0","blocking","1164","","","","","","","115","109","220","1","","",
"3","230330_VJ_EY","3265.349","127.0.0.1","https://www.youtube.com/s/player/fa7eb95c/player_ias.vflset/en_GB/base.js","1","GET","www.youtube.com","/s/player/fa7eb95c/player_ias.vflset/en_GB/base.js","3265.349","689BE8C1A74ADDAE9859C6BF36B59B30","https://www.youtube.com/embed/q2ORFsYKWy0?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","16075","15188","16380","16379.541","2258951","2258951","2258951","Thu, 28 Mar 2024 16:03:14 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/q2ORFsYKWy0?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","1204","100","100","31","-1","100","-1","-1","-1","-1","-1","-1","-1","2258951","1547665","","","","","31448128","Google","","16357","8081","","","32455","16380","31568","31568","32455","887","16380","32455","16075","129","130","1109","933","3247","1","0","blocking","1205","","","","","","","117","115","220","1","","",
"3","230330_VJ_EY","3265.350","127.0.0.1","https://www.youtube.com/s/player/fa7eb95c/fetch-polyfill.vflset/fetch-polyfill.js","1","GET","www.youtube.com","/s/player/fa7eb95c/fetch-polyfill.vflset/fetch-polyfill.js","3265.350","689BE8C1A74ADDAE9859C6BF36B59B30","https://www.youtube.com/embed/q2ORFsYKWy0?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","4685","4659","16388","16387.672","9615","9615","9615","Thu, 28 Mar 2024 16:00:46 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/q2ORFsYKWy0?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","1204","100","100","30","-1","100","-1","-1","-1","-1","-1","-1","-1","9615","6664","","","","","31447980","Google","","16368","8081","","","21073","16388","21047","21047","21073","26","16388","21073","4685","130","131","5","5","10","1","0","blocking","","","","","","","","119","117","220","1","","",
"3","230330_VJ_EY","3265.283","127.0.0.1","https://www.youtube.com/s/player/931a8913/player_ias.vflset/en_GB/base.js","1","GET","www.youtube.com","/s/player/931a8913/player_ias.vflset/en_GB/base.js","3265.283","6A3C0A6F4BAF7F2644299E4D7D0D281A","https://www.youtube.com/embed/69jqldORVtQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","12250","4597","30947","30946.79","2255179","2255179","2255179","Tue, 26 Mar 2024 15:12:40 GMT","public, max-age=31536000","text/javascript","","222","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/embed/69jqldORVtQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","76","","parser","High","High","","1204","100","100","31","-1","100","-1","-1","-1","-1","-1","-1","-1","2255179","1544904","","","","","31272300","Google","","10933","8081","","","43197","30947","35544","35544","43197","7653","30947","43197","12250","131","132","","","","1","0","blocking","","","","","","","","121","117","220","1","","",
"3","230330_VJ_EY","3265.512","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.512","ABEAADF0BEF77915F587229C9D30AD78","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","1078","1078","32930","32929.713","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","32868","32868","32913","32915","32916","32925","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","0","2","9","","","","","","","","Google","","32907","8081","","","34008","32930","34008","34008","34008","0","32913","34008","1089","132","133","","","","1","0","","","TLS 1.3","False","h2","4865","","","","","","","wn","",
"3","230330_VJ_EY","3265.513","127.0.0.1","https://static.doubleclick.net/instream/ad_status.js","1","GET","static.doubleclick.net","/instream/ad_status.js","3265.513","ABEAADF0BEF77915F587229C9D30AD78","https://www.youtube.com/embed/3fur4ozag2o?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","200","Script","949","947","32974","32974.049","29","29","29","Thu, 30 Mar 2023 16:35:11 GMT","public, max-age=900","text/javascript","","660","HTTP/2","32903","32904","32950","32960","32960","32971","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","1765","101","script","Low","Low","","1807","0","100","-1","-1","100","-1","-1","-1","-1","1","10","11","","","","","","","428","Google","","32944","8081","","","33923","32974","33921","33921","33923","2","32903","33923","971","133","134","6","4","10","1","0","non_blocking","","TLS 1.3","False","h2","4865","","","1","0","147","1","ly","",
"3","230330_VJ_EY","3265.515","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.515","4B9CF45DA184B540686AAA41A9D93CFC","https://www.youtube.com/embed/pnHmVLTWnMQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","275","275","34012","34011.543","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","33568","8081","","","34287","34012","34287","34287","34287","0","34012","34287","275","134","135","","","","1","0","","","","","","","","","","","","","wn","",
"3","230330_VJ_EY","3265.518","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.518","23EC001833BB72C59A1A9F20927C41F1","https://www.youtube.com/embed/1X3wDzH9LQs?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","274","274","34288","34288.154","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","34116","8081","","","34562","34288","34562","34562","34562","0","34288","34562","274","135","136","","","","1","0","","","","","","","","","","","","","wn","",
"3","230330_VJ_EY","3265.521","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.521","FBCA0DF9E2AA9143F28444C9D3F3AC99","https://www.youtube.com/embed/D0qM33k2Mb4?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","267","267","34662","34662.004","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","34661","8081","","","34929","34662","34929","34929","34929","0","34662","34929","267","136","137","","","","1","0","","","","","","","","","","","","","wn","",
"3","230330_VJ_EY","3265.524","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.524","6A3C0A6F4BAF7F2644299E4D7D0D281A","https://www.youtube.com/embed/69jqldORVtQ?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","257","257","35239","35238.842","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","35237","8081","","","35496","35239","35496","35496","35496","0","35239","35496","257","137","138","","","","1","0","","","","","","","","","","","","","wn","",
"3","230330_VJ_EY","3265.527","127.0.0.1","https://googleads.g.doubleclick.net/pagead/id","1","GET","googleads.g.doubleclick.net","/pagead/id","3265.527","A99E0939E05A8B7FA96E750444DE7FB2","https://www.youtube.com/embed/ZaKfYKAqe6k?autoplay=0&rel=0&enablejsapi=1&playerapiid=ytplayer&wmode=transparent","302","","256","256","35900","35899.805","0","0","","Fri, 01 Jan 1990 00:00:00 GMT","no-cache, no-store, must-revalidate","text/html","","653","HTTP/2","-1","-1","-1","-1","-1","-1","https://www.youtube.com/s/player/931a8913/www-embed-player.vflset/www-embed-player.js","950","493","script","High","High","","1879","-1","100","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","","","","","","","","Google","","35899","8081","","","36156","35900","36156","36156","36156","0","35900","36156","256","138","139","","","","1","0","","","","","","","","","","","","","wn","",
