"type","id","request_id","ip_addr","full_url","is_secure","method","host","url","raw_id","frame_id","documentURL","responseCode","request_type","load_ms","ttfb_ms","load_start","load_start_float","bytesIn","objectSize","objectSizeUncompressed","expires","cacheControl","contentType","contentEncoding","socket","protocol","dns_start","dns_end","connect_start","connect_end","ssl_start","ssl_end","initiator","initiator_line","initiator_column","initiator_type","priority","initial_priority","server_rtt","bytesOut","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","dns_ms","connect_ms","ssl_ms","gzip_total","gzip_save","minify_total","minify_save","image_total","image_save","cache_time","cdn_provider","server_count","created","server_port","final_base_page","is_base_page","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","renderBlocking","http2_stream_id","http2_stream_dependency","http2_stream_weight","http2_stream_exclusive","tls_version","tls_resumed","tls_next_proto","tls_cipher_suite","jpeg_scan_count","score_progressive_jpeg","initiator_function","http2_server_settings","cpu.EvaluateScript","cpu.v8.compile","cpuTime","cpu.FunctionCall",
"3","230331_5K_8D","C3B83869BEC5C2C0903713390D4AD467","127.0.0.1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","0","GET","www.mofept.gov.pk","/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","C3B83869BEC5C2C0903713390D4AD467","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Document","889","875","69","68.82","33018","33018","33018","","private","text/html","","23","http/1.1","-1","-1","52","56","-1","-1","","","","script","Highest","Highest","","1681","-1","-1","22","-1","100","-1","-1","-1","-1","-1","4","-1","33018","25472","","","","","","","","64","8080","1","1","958","69","944","944","958","14","52","958","893","0","1","1","0","","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.4","127.0.0.1","http://www.mofept.gov.pk/Content/css/bootstrap.min.css","0","GET","www.mofept.gov.pk","/Content/css/bootstrap.min.css","13435.4","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","949","935","1138","1138.005","166884","166884","166884","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","93","","parser","Highest","Highest","","1597","0","0","13","-1","100","-1","-1","-1","-1","-1","-1","-1","166884","144166","","","","","0","","","1134","8080","","","2087","1138","2073","2073","2087","14","1138","2087","949","1","2","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.5","127.0.0.1","http://www.mofept.gov.pk/Content/css/jquery-ui.min.css","0","GET","www.mofept.gov.pk","/Content/css/jquery-ui.min.css","13435.5","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","905","892","1150","1150.414","29279","29279","29279","","","text/css","","25","http/1.1","-1","-1","55","56","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","94","","parser","Highest","Highest","","1597","0","0","24","-1","100","-1","-1","-1","-1","-1","1","-1","29279","22066","","","","","0","","","1143","8080","","","2055","1150","2042","2042","2055","13","55","2055","906","2","3","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.6","127.0.0.1","http://www.mofept.gov.pk/Content/css/animate.css","0","GET","www.mofept.gov.pk","/Content/css/animate.css","13435.6","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","1100","1084","1174","1174.255","88597","88597","88597","","","text/css","","43","http/1.1","1102","1102","1154","1156","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","95","","parser","Highest","Highest","","1579","0","0","7","-1","100","-1","-1","-1","-1","0","2","-1","88597","82141","","","","","0","","","1148","8080","","","2274","1174","2258","2258","2274","16","1154","2274","1102","3","4","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.7","127.0.0.1","http://www.mofept.gov.pk/Content/css/css-plugin-collections.css","0","GET","www.mofept.gov.pk","/Content/css/css-plugin-collections.css","13435.7","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","2271","2245","1198","1198.19","341040","341040","341040","","","text/css","","49","http/1.1","-1","-1","1161","1164","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","96","","parser","Highest","Highest","","1624","0","0","12","-1","100","-1","-1","-1","-1","-1","3","-1","341040","298391","","","","","0","","","1157","8080","","","3469","1198","3443","3443","3469","26","1161","3469","2274","4","5","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.8","127.0.0.1","http://www.mofept.gov.pk/Content/css/menuzord-skins/menuzord-rounded-boxed.css","0","GET","www.mofept.gov.pk","/Content/css/menuzord-skins/menuzord-rounded-boxed.css","13435.8","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","651","643","1224","1223.929","2501","2501","2501","","","text/css","","57","http/1.1","-1","-1","1178","1180","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","98","","parser","Highest","Highest","","1669","0","0","24","-1","100","-1","-1","-1","-1","-1","2","-1","2501","1879","","","","","0","","","1166","8080","","","1875","1224","1867","1867","1875","8","1178","1875","653","5","6","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.9","127.0.0.1","http://www.mofept.gov.pk/Content/css/style-main.css","0","GET","www.mofept.gov.pk","/Content/css/style-main.css","13435.9","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","2311","2293","1240","1240.331","224386","224386","224386","","","text/css","","71","http/1.1","-1","-1","1193","1194","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","100","","parser","Highest","Highest","","1588","0","0","14","-1","100","-1","-1","-1","-1","-1","1","-1","224386","191816","","","","","0","","","1172","8080","","","3551","1240","3533","3533","3551","18","1193","3551","2312","6","7","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.15","127.0.0.1","https://code.jquery.com/jquery-2.2.4.min.js","1","GET","code.jquery.com","/jquery-2.2.4.min.js","13435.15","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","223","184","1244","1243.623","29811","29811","85578","","max-age=315360000","application/javascript","gzip","111","HTTP/2","1149","1149","1218","1219","1219","1226","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","111","","parser","High","High","","1669","100","100","100","-1","100","-1","-1","-1","-1","0","1","7","29811","0","","","","","315360000","Highwinds","","1195","8081","","","1467","1244","1428","1428","1467","39","1218","1467","231","7","8","1","0","blocking","1","0","220","1","TLS 1.3","False","h2","4865","","","","Array","","","","",
"3","230331_5K_8D","13435.16","127.0.0.1","https://code.jquery.com/ui/1.12.1/jquery-ui.min.js","1","GET","code.jquery.com","/ui/1.12.1/jquery-ui.min.js","13435.16","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","387","356","1244","1244.253","67751","67751","253668","","max-age=315360000","application/javascript","gzip","111","HTTP/2","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","112","","parser","High","High","","1690","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","67751","0","","","","","315360000","Highwinds","","1197","8081","","","1631","1244","1600","1600","1631","31","1244","1631","387","8","9","1","0","blocking","3","1","220","1","","","","","","","","","","","","",
"3","230331_5K_8D","13435.20","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","1","GET","cdnjs.cloudflare.com","/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css","13435.20","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","109","72","1245","1245.061","6874","6874","31000","Wed, 20 Mar 2024 03:14:27 GMT","public, max-age=30672000","text/css","gzip","127","HTTP/2","1157","1157","1228","1231","1231","1237","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","116","","parser","Highest","Highest","","1828","100","100","100","-1","100","-1","-1","-1","-1","0","3","6","6874","0","","","","","30034724","Cloudflare","","1206","8081","","","1354","1245","1317","1317","1354","37","1228","1354","118","9","10","1","0","blocking","1","0","256","1","TLS 1.3","False","h2","4865","","","","Array","","","","",
"3","230331_5K_8D","13435.25","127.0.0.1","https://cdnjs.cloudflare.com/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","1","GET","cdnjs.cloudflare.com","/ajax/libs/prettyPhoto/3.1.6/js/jquery.prettyPhoto.min.js","13435.25","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","117","112","1246","1245.532","6168","6168","23576","Wed, 20 Mar 2024 03:14:27 GMT","public, max-age=30672000","application/javascript","gzip","127","HTTP/2","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","640","","parser","High","High","","1795","100","100","100","-1","100","-1","-1","-1","-1","-1","-1","-1","6168","0","","","","","30333802","Cloudflare","","1211","8081","","","1363","1246","1358","1358","1363","5","1246","1363","117","10","11","1","0","in_body_parser_blocking","3","1","220","1","","","","","","","","","","","","",
"3","230331_5K_8D","13435.10","127.0.0.1","http://www.mofept.gov.pk/Content/css/colors/theme-skin-color-set-1.css","0","GET","www.mofept.gov.pk","/Content/css/colors/theme-skin-color-set-1.css","13435.10","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","806","793","1885","1884.523","39054","39054","39054","","","text/css","","57","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","102","","parser","Highest","Highest","","1645","0","0","11","-1","100","-1","-1","-1","-1","-1","-1","-1","39054","34412","","","","","0","","","1181","8080","","","2691","1885","2678","2678","2691","13","1885","2691","806","11","12","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.11","127.0.0.1","http://www.mofept.gov.pk/Content/css/custom-bootstrap-margin-padding.css","0","GET","www.mofept.gov.pk","/Content/css/custom-bootstrap-margin-padding.css","13435.11","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","497","488","2065","2064.661","92371","92371","92371","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","104","","parser","Highest","Highest","","1651","0","0","8","-1","100","-1","-1","-1","-1","-1","-1","-1","92371","84869","","","","","0","","","1184","8080","","","2562","2065","2553","2553","2562","9","2065","2562","497","12","13","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.12","127.0.0.1","http://www.mofept.gov.pk/Content/css/responsive.css","0","GET","www.mofept.gov.pk","/Content/css/responsive.css","13435.12","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","444","432","2091","2090.543","10441","10441","10441","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","106","","parser","Highest","Highest","","1588","0","0","20","-1","100","-1","-1","-1","-1","-1","-1","-1","10441","8336","","","","","0","","","1186","8080","","","2535","2091","2523","2523","2535","12","2091","2535","444","13","14","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.13","127.0.0.1","http://www.mofept.gov.pk/Content/css/demo-page-styles.css","0","GET","www.mofept.gov.pk","/Content/css/demo-page-styles.css","13435.13","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","437","433","2278","2278.399","387","387","387","","","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","108","","parser","Highest","Highest","","1606","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","1189","8080","","","2715","2278","2711","2711","2715","4","2278","2715","437","14","15","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.14","127.0.0.1","http://www.mofept.gov.pk/Content/css/breaking-news-ticker.css","0","GET","www.mofept.gov.pk","/Content/css/breaking-news-ticker.css","13435.14","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","376","363","2538","2538.409","5827","5827","5827","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","109","","parser","Highest","Highest","","1618","0","0","23","-1","100","-1","-1","-1","-1","-1","-1","-1","5827","4461","","","","","0","","","1191","8080","","","2914","2538","2901","2901","2914","13","2538","2914","376","15","16","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.21","127.0.0.1","http://www.mofept.gov.pk/Scripts/aaa/src/css/jbility.css","0","GET","www.mofept.gov.pk","/Scripts/aaa/src/css/jbility.css","13435.21","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","383","380","2566","2565.722","1811","1811","1811","","","text/css","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","118","","parser","Highest","Highest","","1603","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","1207","8080","","","2949","2566","2946","2946","2949","3","2566","2949","383","16","17","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.17","127.0.0.1","http://www.mofept.gov.pk/Scripts/bootstrap.min.js","0","GET","www.mofept.gov.pk","/Scripts/bootstrap.min.js","13435.17","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","482","470","2697","2696.977","36868","36868","36868","","","application/javascript","","57","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","113","","parser","High","High","","1537","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","36868","27111","","","","","0","","","1200","8080","","","3179","2697","3167","3167","3179","12","2697","3179","482","17","18","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.18","127.0.0.1","http://www.mofept.gov.pk/Scripts/datatables.min.js","0","GET","www.mofept.gov.pk","/Scripts/datatables.min.js","13435.18","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","641","624","2721","2721.359","84932","84932","84932","","","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","114","","parser","High","High","","1540","0","0","34","-1","100","-1","-1","-1","-1","-1","-1","-1","84932","56026","","","","","0","","","1202","8080","","","3362","2721","3345","3345","3362","17","2721","3362","641","18","19","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.19","127.0.0.1","http://www.mofept.gov.pk/Scripts/jquery.unobtrusive-ajax.min.js","0","GET","www.mofept.gov.pk","/Scripts/jquery.unobtrusive-ajax.min.js","13435.19","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","597","592","2922","2921.58","4061","4061","4061","","","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","115","","parser","High","High","","1579","0","0","44","-1","100","-1","-1","-1","-1","-1","-1","-1","4061","2257","","","","","0","","","1204","8080","","","3519","2922","3514","3514","3519","5","2922","3519","597","19","20","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.24","127.0.0.1","http://www.mofept.gov.pk/Scripts/jquery-plugin-collection.js","0","GET","www.mofept.gov.pk","/Scripts/jquery-plugin-collection.js","13435.24","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","2470","2364","2954","2953.998","772814","772814","772814","","","application/javascript","","25","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","639","","parser","High","High","","1570","0","0","27","-1","100","-1","-1","-1","-1","-1","-1","-1","772814","560366","","","","","0","","","1209","8080","","","5424","2954","5318","5318","5424","106","2954","5424","2470","20","21","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.26","127.0.0.1","http://www.mofept.gov.pk/Scripts/custom.js","0","GET","www.mofept.gov.pk","/Scripts/custom.js","13435.26","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","936","923","3188","3188.317","71162","71162","71162","","","application/javascript","","57","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","642","","parser","High","High","","1516","0","0","17","-1","100","-1","-1","-1","-1","-1","-1","-1","71162","59030","","","","","0","","","1212","8080","","","4124","3188","4111","4111","4124","13","3188","4124","936","21","22","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.27","127.0.0.1","http://www.mofept.gov.pk/Scripts/breaking-news-ticker.min.js","0","GET","www.mofept.gov.pk","/Scripts/breaking-news-ticker.min.js","13435.27","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","469","446","3371","3370.703","10278","10278","10278","","","application/javascript","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","644","","parser","High","High","","1570","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","10278","7564","","","","","0","","","1213","8080","","","3840","3371","3817","3817","3840","23","3371","3840","469","22","23","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.28","127.0.0.1","http://www.mofept.gov.pk/Scripts/aaa/src/js/jbility.js","0","GET","www.mofept.gov.pk","/Scripts/aaa/src/js/jbility.js","13435.28","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","360","353","3475","3474.797","3097","3097","3097","","","application/javascript","","49","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","651","","parser","High","High","","1552","0","0","32","-1","100","-1","-1","-1","-1","-1","-1","-1","3097","2090","","","","","0","","","1215","8080","","","3835","3475","3828","3828","3835","7","3475","3835","360","23","24","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.29","127.0.0.1","http://www.mofept.gov.pk/Scripts/aaa/src/js/speechSynthesis.js","0","GET","www.mofept.gov.pk","/Scripts/aaa/src/js/speechSynthesis.js","13435.29","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","329","324","3523","3522.871","1869","1869","1869","","","application/javascript","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","652","","parser","High","High","","1576","0","0","-1","-1","100","-1","-1","-1","-1","-1","-1","-1","","","","","","","0","","","1216","8080","","","3852","3523","3847","3847","3852","5","3523","3852","329","24","25","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.30","127.0.0.1","http://www.mofept.gov.pk/Scripts/aaa/src/js/custom_accessibility.js","0","GET","www.mofept.gov.pk","/Scripts/aaa/src/js/custom_accessibility.js","13435.30","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Script","320","317","3554","3553.75","2116","2116","2116","","","application/javascript","","71","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","653","","parser","High","High","","1591","0","0","26","-1","100","-1","-1","-1","-1","-1","-1","-1","2116","1561","","","","","0","","","1220","8080","","","3874","3554","3871","3871","3874","3","3554","3874","320","25","26","1","0","in_body_parser_blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.48","127.0.0.1","https://fonts.googleapis.com/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","1","GET","fonts.googleapis.com","/css?family=Open+Sans:400,300,600,700,800|family=Raleway:400,200,300,500,600,700,800,900|family=Titillium+Web:400,200,300,600,700,900","13435.48","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","273","270","3607","3606.981","769","769","13415","Fri, 31 Mar 2023 03:14:29 GMT","private, max-age=86400, stale-while-revalidate=604800","text/css","gzip","173","HTTP/2","3540","3540","3595","3596","3597","3605","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","2065","50","100","100","-1","100","-1","-1","-1","-1","0","1","8","769","0","","","","","86400","Google","","3589","8081","","","3880","3607","3877","3877","3880","3","3595","3880","282","26","27","1","0","blocking","1","0","256","1","TLS 1.3","False","h2","4865","","","","Array","","","","",
"3","230331_5K_8D","13435.43","127.0.0.1","http://www.mofept.gov.pk/Content/css/font-awesome.min.css","0","GET","www.mofept.gov.pk","/Content/css/font-awesome.min.css","13435.43","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","371","356","3843","3843.405","27494","27494","27494","","","text/css","","49","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1606","0","0","22","-1","100","-1","-1","-1","-1","-1","-1","-1","27494","21308","","","","","0","","","3575","8080","","","4214","3843","4199","4199","4214","15","3843","4214","371","27","28","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.44","127.0.0.1","http://www.mofept.gov.pk/Content/css/font-awesome-animation.min.css","0","GET","www.mofept.gov.pk","/Content/css/font-awesome-animation.min.css","13435.44","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","383","376","3856","3855.776","18434","18434","18434","","","text/css","","43","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1636","0","0","10","-1","100","-1","-1","-1","-1","-1","-1","-1","18434","16447","","","","","0","","","3579","8080","","","4239","3856","4232","4232","4239","7","3856","4239","383","28","29","1","0","blocking","","","","","","","","","","","","","","","","",
"3","230331_5K_8D","13435.45","127.0.0.1","http://www.mofept.gov.pk/Content/css/pe-icon-7-stroke.css","0","GET","www.mofept.gov.pk","/Content/css/pe-icon-7-stroke.css","13435.45","6928F429871AB0E6891698FDB29F4C7C","http://www.mofept.gov.pk/Detail/NWJmMmM2YTQtM2YzYi00NjJkLTgzNDEtYzMxMTI4MTllY2Qw","200","Stylesheet","395","389","3860","3860.21","10394","10394","10394","","","text/css","","23","http/1.1","-1","-1","-1","-1","-1","-1","http://www.mofept.gov.pk/Content/css/style-main.css","","","parser","Highest","Highest","","1606","0","0","18","-1","100","-1","-1","-1","-1","-1","-1","-1","10394","8522","","","","","0","","","3581","8080","","","4255","3860","4249","4249","4255","6","3860","4255","395","29","30","1","0","blocking","","","","","","","","","","","","","","","","",
