"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstMeaningfulPaint","firstImagePaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ResourceFetcher::requestResource","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.UpdateLayoutTree","cpu.Layout","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.FireAnimationFrame","cpu.FunctionCall","cpu.ResourceChangePriority","cpu.HitTest","cpu.MarkDOMContent","cpu.TimerFire","cpu.MarkLoad","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstImagePaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.InteractiveTime","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","edge-processed","effectiveBpsDoc","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","FirstInteractive","FirstCPUIdle","chromeUserTiming.markAsMainFrame","error",
"13066","13066","13959","108799","104240","4482316","4437954","53","53","51","53","0","0","0","0","0","1","F737F5AE533F970912531FF770709B7A","13066","13093","10277","10313","https://mohw.gov.pk/SliderDetail/MmQ3NThlOGMtZTUxZi00MTc3LWE3ZDUtNWFjNjc1NjA4MjFh","17","0","BB696406644A009DB1651280D8573694","https://mohw.gov.pk/SliderDetail/MmQ3NThlOGMtZTUxZi00MTc3LWE3ZDUtNWFjNjc1NjA4MjFh","7631.3000000045","7631","7631","8583","10276","17","5","3056","13","27","40","33","-1","100","-1","-1","84","-1","0","3238033","2186961","-1","-1","1066559","173404","","25","3","0","528","587","22","107","240","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0","116","125","7","32","0","15","170","0","9","0","2","0","11939","mukeet-ThinkPad-T490-192.168.0.112","1680235841.9937","","","92.0.4515.131","92.0.4515.131","1680235859.945","https://mohw.gov.pk/SliderDetail/MmQ3NThlOGMtZTUxZi00MTc3LWE3ZDUtNWFjNjc1NjA4MjFh","mohw.gov.pk","https://mohw.gov.pk","299","13066","7631.3000000045","7631.3000000045","","","ns4.rapidcompute.com","android - chrome","Step_1","26979","https://mohw.gov.pk/SliderDetail/MmQ3NThlOGMtZTUxZi00MTc3LWE3ZDUtNWFjNjc1NjA4MjFh","13220","7623","10487","13220","13220","13220","13220","8589","text","H3","","0","46","3091","3140","3140","3144","3145","7631","7631","7631","7631","10470","8583","10276","10277","10313","13066","13066","13093","","7631","7631","13217","0.24881988169676","0.23977612633854","647","14958","12062","1054","230331_BH_AK","1","1","411108","0","0","0","0","0","1","443352","","","","202502","4","429169","2043468","20","2713033","1063405","17","1076051","1066559","7","1066559","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_BH_AK","","","","",
"11594","11594","13688","151390","129723","4359579","4203073","68","68","58","68","0","0","0","0","0","1","3F7D7B0AC35BE2E2527EC04DAA380251","11594","11632","10745","10781","https://mohw.gov.pk/SliderDetail/ZGU2MTM1OTYtNmY1YS00MTUxLTkwNzYtNjQ5N2FmNDk5MGE0","17","0","8B21C3167B69A22471E782E1A230E9FE","https://mohw.gov.pk/SliderDetail/ZGU2MTM1OTYtNmY1YS00MTUxLTkwNzYtNjQ5N2FmNDk5MGE0","6755.8999999985","6756","6756","7683","10744","17","5","2345","11","29","54","33","-1","100","-1","-1","95","-1","0","3336753","2250446","-1","-1","844776","47171","","19","4","0","542","602","19","99","220","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","117","96","2","27","0","9","197","0","2","0","2","0","11695","mukeet-ThinkPad-T490-192.168.0.112","1680235887.9768","","","92.0.4515.131","92.0.4515.131","1680235905.655","https://mohw.gov.pk/SliderDetail/ZGU2MTM1OTYtNmY1YS00MTUxLTkwNzYtNjQ5N2FmNDk5MGE0","mohw.gov.pk","https://mohw.gov.pk","293","11593","6755.8999999985","6755.8999999985","","","ns3.rapidcompute.com","android - chrome","Step_1","25409","https://mohw.gov.pk/SliderDetail/ZGU2MTM1OTYtNmY1YS00MTUxLTkwNzYtNjQ5N2FmNDk5MGE0","12795","6758","11126","11126","11126","12795","12795","8438","text","P","","0","40","2359","2421","2421","2426","2427","6755","6755","6755","6755","10943","7682","10744","10745","10781","11593","11594","11633","","6756","6756","8713","0.45118907359682","0.44214531823861","694","16904","12849","1464","230331_KT_AM","1","1","384340","0","0","0","0","0","1","454435","","","","200700","4","427370","2140770","26","2831232","1065115","19","1101183","845102","13","845102","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_KT_AM","","","","",
"11532","11532","14289","151480","102286","4307483","4047783","68","68","50","68","0","0","0","0","0","1","8472340532FFF3E44A6FFC08AE2A1F42","11532","11565","10613","10641","https://mohw.gov.pk/SliderDetail/YTAzZTE2NTEtZDY3ZC00ZGZkLThjYzEtNDJhODExMjZhN2Zk","17","0","A2E64A1E665C184EF70CAD0D656FAD3F","https://mohw.gov.pk/SliderDetail/YTAzZTE2NTEtZDY3ZC00ZGZkLThjYzEtNDJhODExMjZhN2Zk","7618.6000000015","7619","7619","8489","10613","17","5","2794","17","29","54","33","-1","100","-1","-1","95","-1","67","3336858","2250555","-1","-1","792575","47171","","17","4","2","467","585","19","104","232","0","0","0","0","0","0","0","0","0","1","21","1","0","0","0","0","0","0","0","0","0","116","96","2","25","0","8","148","0","1","0","3","0","12438","mukeet-ThinkPad-T490-192.168.0.112","1680235933.2117","","","92.0.4515.131","92.0.4515.131","1680235951.2213","https://mohw.gov.pk/SliderDetail/YTAzZTE2NTEtZDY3ZC00ZGZkLThjYzEtNDJhODExMjZhN2Zk","mohw.gov.pk","https://mohw.gov.pk","295","11532","7618.6000000015","7618.6000000015","","","ns.cyber.net.pk","android - chrome","Step_1","28434","https://mohw.gov.pk/SliderDetail/YTAzZTE2NTEtZDY3ZC00ZGZkLThjYzEtNDJhODExMjZhN2Zk","13554","7609","11665","11699","11699","13554","13554","9070","text","H3","","0","50","2811","2876","2876","2882","2883","7618","7618","7618","7618","10780","8489","10613","10613","10641","11531","11532","11564","12018","7619","7619","9607","0.4488656615199","0.43982190616169","565","17484","13321","1281","230331_45_AN","1","1","374726","0","0","0","0","0","1","463239","","","","200805","4","427475","2140770","26","2831232","1065115","19","1101183","792901","13","792901","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_45_AN","","","","",
"11305","11305","12207","108805","102199","4040361","3995715","53","53","50","53","0","0","0","0","0","1","B57CF9AAEC334AB861EC3B9D3F36D1C0","11305","11354","10380","10415","https://mohw.gov.pk/SliderDetail/NDJjYjhiYjMtYzQ1Yi00OTg4LTk5YzUtMGMzODJkYTk5ZmVm","17","0","47CB4695F47650FBFC09395F0215763A","https://mohw.gov.pk/SliderDetail/NDJjYjhiYjMtYzQ1Yi00OTg4LTk5YzUtMGMzODJkYTk5ZmVm","6966.200000003","6966","6966","7803","10379","17","5","2642","13","27","40","33","-1","100","-1","-1","93","-1","63","3237146","2186369","-1","-1","625491","47171","","23","4","0","459","510","18","103","229","0","0","0","0","0","0","1","0","0","0","27","0","0","0","0","0","0","0","0","0","0","113","97","2","30","0","13","211","0","1","0","2","0","10362","mukeet-ThinkPad-T490-192.168.0.112","1680235980.7595","","","92.0.4515.131","92.0.4515.131","1680235996.9529","https://mohw.gov.pk/SliderDetail/NDJjYjhiYjMtYzQ1Yi00OTg4LTk5YzUtMGMzODJkYTk5ZmVm","mohw.gov.pk","https://mohw.gov.pk","295","11304","6966.200000003","6966.200000003","","","ns3.rapidcompute.com","android - chrome","Step_1","24927","https://mohw.gov.pk/SliderDetail/NDJjYjhiYjMtYzQ1Yi00OTg4LTk5YzUtMGMzODJkYTk5ZmVm","10686","6959","9899","9899","10634","10686","10686","7859","text","P","","0","43","2657","2717","2717","2723","2725","6966","6966","6966","6966","10568","7803","10379","10380","10415","11304","11305","11354","","6966","6966","9924","0.33725367822093","0.32820992286272","653","14877","11997","1079","230331_68_AP","1","1","422410","0","0","0","0","0","1","461239","","","","201615","4","428285","2043468","20","2713033","1063405","17","1076051","625491","7","625491","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_68_AP","","","","",
"12017","12017","14371","151435","106857","4327332","4070997","68","68","52","68","0","0","0","0","0","1","4D206F20204233FE226D85980C0E68C0","12016","12046","11101","11136","https://mohw.gov.pk/SliderDetail/NzBhODdkZjktMGI2Yi00NjRiLWFkZjktNWM5MzFmMTA2NGI3","17","0","9355E0279FE422C7B621E386D1DEEE5C","https://mohw.gov.pk/SliderDetail/NzBhODdkZjktMGI2Yi00NjRiLWFkZjktNWM5MzFmMTA2NGI3","7477.400000006","7477","7477","8511","11100","17","5","3152","13","29","54","33","-1","100","-1","-1","91","-1","69","3336825","2250530","-1","-1","812457","78230","","16","5","0","495","558","20","110","209","0","0","0","0","0","0","8","0","0","1","27","0","0","0","0","0","0","0","0","0","0","117","90","2","21","0","13","143","0","2","0","3","0","12530","mukeet-ThinkPad-T490-192.168.0.112","1680236023.9999","","","92.0.4515.131","92.0.4515.131","1680236040.6702","https://mohw.gov.pk/SliderDetail/NzBhODdkZjktMGI2Yi00NjRiLWFkZjktNWM5MzFmMTA2NGI3","mohw.gov.pk","https://mohw.gov.pk","295","12016","7477.400000006","7477.400000006","","","ns5.ntc.net.pk","android - chrome","Step_1","28302","https://mohw.gov.pk/SliderDetail/NzBhODdkZjktMGI2Yi00NjRiLWFkZjktNWM5MzFmMTA2NGI3","13696","7486","11872","11872","11872","13696","13696","9514","text","H3","","0","48","3193","3224","3224","3229","3230","7477","7477","7477","7477","11287","8511","11101","11101","11136","12016","12017","12046","11387","7477","7477","9659","0.4611797455276","0.45213599016939","891","17611","13432","1585","230331_CG_AQ","1","1","385714","0","0","0","0","0","1","459221","","","","200772","4","427441","2140770","26","2831232","1065115","19","1101183","812783","13","812783","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_CG_AQ","","","","",
"11868","11868","13861","151513","129846","4347393","4190887","68","68","58","68","0","0","0","0","0","1","C07247ADD91812560953B9B24377EEC0","11868","11895","10851","10887","https://mohw.gov.pk/SliderDetail/NDM0YjA2MjItYWM1Zi00Y2RkLTgxYjUtNGFhMGUyMmZlZjY3","17","0","C285B1E1915A0863CEA89ADE741DFB72","https://mohw.gov.pk/SliderDetail/NDM0YjA2MjItYWM1Zi00Y2RkLTgxYjUtNGFhMGUyMmZlZjY3","7203","7203","7203","8111","10850","17","5","2771","14","29","54","33","-1","100","-1","-1","95","-1","71","3336890","2250579","-1","-1","832453","47171","","16","3","1","487","530","19","113","214","0","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","0","0","0","0","125","96","2","29","0","10","160","0","1","0","2","0","12024","mukeet-ThinkPad-T490-192.168.0.112","1680236070.0651","","","92.0.4515.131","92.0.4515.131","1680236087.8142","https://mohw.gov.pk/SliderDetail/NDM0YjA2MjItYWM1Zi00Y2RkLTgxYjUtNGFhMGUyMmZlZjY3","mohw.gov.pk","https://mohw.gov.pk","295","11868","7203","7203","","","ns4.ntc.net.pk","android - chrome","Step_1","26376","https://mohw.gov.pk/SliderDetail/NDM0YjA2MjItYWM1Zi00Y2RkLTgxYjUtNGFhMGUyMmZlZjY3","11163","7200","11163","11163","11163","11163","11163","8413","text","H3","","0","46","2786","2848","2848","2852","2854","7202","7202","7202","7202","11051","8110","10850","10851","10887","11867","11868","11895","","7203","7203","9249","0.41685688816848","0.37616041525397","453","17028","12863","1295","230331_X7_AR","1","1","392010","0","0","0","0","0","1","460688","","","","200837","4","427507","2140770","26","2831232","1065115","19","1101183","832779","13","832779","0","0","0","105996","2","105996","0","0","0","1896","4","7153","230331_X7_AR","","","","",
"11663","11663","12374","108805","102199","4075639","4030993","53","53","50","53","0","0","0","0","0","1","EC17EC6005FEF0F96B6E028B18E068DC","11663","11712","10799","10833","https://mohw.gov.pk/SliderDetail/MzJmNzVlMmYtNDYzMC00OTFmLTk3ZjUtZjlmYWNlN2QwMzBl","17","0","3350F084684A52FDBB27E2C9B365323A","https://mohw.gov.pk/SliderDetail/MzJmNzVlMmYtNDYzMC00OTFmLTk3ZjUtZjlmYWNlN2QwMzBl","7880","7880","7880","8792","10798","17","5","3022","8","27","40","33","-1","100","-1","-1","93","-1","69","3236728","2186162","-1","-1","661187","47171","","19","4","0","512","578","21","106","221","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","124","113","2","26","0","20","170","0","2","0","2","0","10413","mukeet-ThinkPad-T490-192.168.0.112","1680236116.3457","","","92.0.4515.131","92.0.4515.131","1680236134.3978","https://mohw.gov.pk/SliderDetail/MzJmNzVlMmYtNDYzMC00OTFmLTk3ZjUtZjlmYWNlN2QwMzBl","mohw.gov.pk","https://mohw.gov.pk","296","11662","7880","7880","","","ns.cyber.net.pk","android - chrome","Step_1","25765","https://mohw.gov.pk/SliderDetail/MzJmNzVlMmYtNDYzMC00OTFmLTk3ZjUtZjlmYWNlN2QwMzBl","11219","7895","11165","11165","11165","11219","11219","8769","text","P","","0","43","3038","3100","3100","3105","3106","7880","7880","7880","7880","10978","8791","10799","10799","10834","11662","11663","11712","","7880","7880","10099","0.33052653973525","0.32148278437703","620","15130","12215","1112","230331_YH_AS","1","1","435803","0","0","0","0","0","1","466496","","","","201197","4","427868","2043468","20","2713033","1063405","17","1076051","661187","7","661187","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_YH_AS","","","","",
"10893","10893","11507","108832","102226","4111211","4066565","53","53","50","53","0","0","0","0","0","1","93AFC70BC8B775F71370244F5883B76C","10892","10925","9888","9917","https://mohw.gov.pk/SliderDetail/N2U0NDQ0NzctZThhNS00NGE1LWI3YzYtZDEzZTkzNGY3ZWMy","17","0","42AB85E09920B029255DEA2B6E0FBC4D","https://mohw.gov.pk/SliderDetail/N2U0NDQ0NzctZThhNS00NGE1LWI3YzYtZDEzZTkzNGY3ZWMy","6686","6686","6686","7619","9888","17","5","2257","10","27","40","33","-1","100","-1","-1","94","-1","77","3236869","2186206","-1","-1","747897","47171","","31","4","0","415","557","18","102","207","0","0","0","0","0","0","0","0","0","1","34","0","0","0","0","0","0","0","0","0","0","112","100","4","39","0","15","171","0","8","0","1","0","9687","mukeet-ThinkPad-T490-192.168.0.112","1680236161.2458","","","92.0.4515.131","92.0.4515.131","1680236178.5489","https://mohw.gov.pk/SliderDetail/N2U0NDQ0NzctZThhNS00NGE1LWI3YzYtZDEzZTkzNGY3ZWMy","mohw.gov.pk","https://mohw.gov.pk","300","10892","6686","6686","","","ns3.rapidcompute.com","android - chrome","Step_1","26215","https://mohw.gov.pk/SliderDetail/N2U0NDQ0NzctZThhNS00NGE1LWI3YzYtZDEzZTkzNGY3ZWMy","10456","6693","10456","10456","10456","10456","10456","7578","text","P","","0","40","2297","2327","2327","2330","2331","6685","6685","6685","6685","10293","7619","9888","9889","9918","10892","10893","10925","","6686","6686","8639","0.44112855318011","0.26913889185291","492","14369","11463","868","230331_QT_AT","1","1","444455","0","0","0","0","0","1","470885","","","","150059","4","376730","2043468","20","2713033","1063405","17","1076051","747897","7","747897","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_QT_AT","","","","",
"22273","22273","24731","108838","96148","4083550","3990864","53","53","47","53","0","0","0","0","0","1","5B2CEE227809B7C14A25904B111E47D4","22273","22311","17549","17577","https://mohw.gov.pk/SliderDetail/MTE2ZTRmNDYtNGUxOC00NzJkLTk4NTgtZDJjNTRlODY4ZjE1","17","0","0FDBA27D1E663E4AC039E2C570C19D90","https://mohw.gov.pk/SliderDetail/MTE2ZTRmNDYtNGUxOC00NzJkLTk4NTgtZDJjNTRlODY4ZjE1","12268.900000006","12269","12269","14488","17549","17","5","3041","53","27","40","33","-1","100","-1","-1","94","-1","76","3238054","2187055","-1","-1","735435","47171","","21","5","0","282","535","15","113","211","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","83","158","2","28","0","14","100","0","3","0","9","0","23136","mukeet-ThinkPad-T490-192.168.0.112","1680236206.8792","","","92.0.4515.131","92.0.4515.131","1680236227.5767","https://mohw.gov.pk/SliderDetail/MTE2ZTRmNDYtNGUxOC00NzJkLTk4NTgtZDJjNTRlODY4ZjE1","mohw.gov.pk","https://mohw.gov.pk","315","22257","12268.900000006","12268.900000006","","","ns4.rapidcompute.com","android - chrome","Step_1","43200","https://mohw.gov.pk/SliderDetail/MTE2ZTRmNDYtNGUxOC00NzJkLTk4NTgtZDJjNTRlODY4ZjE1","19926","12272","15617","15617","17752","19926","19926","13430","text","P","","0","45","3072","3123","3123","3127","3128","12268","12268","12268","12268","17710","14488","17548","17549","17577","22257","22273","22311","22924","12269","12269","17741","0.57203273995223","0.23977612633854","567","25829","24552","985","230331_FQ_AV","1","1","188268","0","0","0","0","0","1","207511","","","","134860","4","361529","2043468","20","2713033","1063405","17","1076051","735435","7","735435","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_FQ_AV","","","","",
"15042","15042","16248","108844","102238","4165273","4120627","53","53","50","53","0","0","0","0","0","1","0E62EC9547E5876B1E913E1E40399BA0","15043","15089","14196","14237","https://mohw.gov.pk/ProfileDetail/NGY3ZTA0MGItM2NjYy00ZDEzLTk4MzMtMTkxYjIxM2M0OTNh","17","0","03C5737CA1C27177582B32916B02099D","https://mohw.gov.pk/ProfileDetail/NGY3ZTA0MGItM2NjYy00ZDEzLTk4MzMtMTkxYjIxM2M0OTNh","6841.3000000119","6841","6841","7886","14196","17","5","2112","16","27","40","33","-1","100","-1","-1","71","-1","0","3238452","2187680","-1","-1","749097","221204","","21","5","0","467","583","19","109","228","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","118","126","8","25","0","12","213","0","2","0","3","0","14285","mukeet-ThinkPad-T490-192.168.0.112","1680236272.8817","","","92.0.4515.131","92.0.4515.131","1680236290.8615","https://mohw.gov.pk/ProfileDetail/NGY3ZTA0MGItM2NjYy00ZDEzLTk4MzMtMTkxYjIxM2M0OTNh","mohw.gov.pk","https://mohw.gov.pk","331","15042","6841.3000000119","6841.3000000119","","","ns.cyber.net.pk","android - chrome","Step_1","32508","https://mohw.gov.pk/ProfileDetail/NGY3ZTA0MGItM2NjYy00ZDEzLTk4MzMtMTkxYjIxM2M0OTNh","14382","6830","11151","11151","11151","14382","14382","9959","image","IMG","https://mohw.gov.pk/SiteImage/Profiles/Maulana%20Abdul%20Wasay.jpg","0","49","2147","2192","2192","2195","2197","6841","6841","6841","6841","14368","7886","14195","14196","14237","15041","15042","15089","","6841","11163","11163","0.24881988169676","0.23977612633854","621","18504","15608","1167","230331_A7_AW","1","1","294657","0","0","0","0","0","1","318687","","","","202921","4","429588","2043468","20","2713033","1063405","17","1076051","749097","7","749097","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_A7_AW","","","","",
"13578","13578","14951","108856","104297","4185631","4141269","53","53","51","53","0","0","0","0","0","1","C856090E77D36E7AA7623F014B116640","13578","13602","12268","12302","https://mohw.gov.pk/ProfileDetail/MmIyMjhkNmMtZWY4My00ZjczLWIzZmYtMDZhYmVlMjVjOTYy","17","0","394C6773B00940617C6474883E154B48","https://mohw.gov.pk/ProfileDetail/MmIyMjhkNmMtZWY4My00ZjczLWIzZmYtMDZhYmVlMjVjOTYy","9001.299999997","9001","9001","10047","12267","17","5","2745","13","27","40","33","-1","100","-1","-1","65","-1","0","3238449","2187329","-1","-1","820737","291337","","21","4","0","490","574","19","98","226","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","111","121","3","25","0","13","137","0","2","0","2","0","13072","mukeet-ThinkPad-T490-192.168.0.112","1680236324.4584","","","92.0.4515.131","92.0.4515.131","1680236342.8674","https://mohw.gov.pk/ProfileDetail/MmIyMjhkNmMtZWY4My00ZjczLWIzZmYtMDZhYmVlMjVjOTYy","mohw.gov.pk","https://mohw.gov.pk","305","13577","9001.299999997","9001.299999997","","","ns3.rapidcompute.com","android - chrome","Step_1","29602","https://mohw.gov.pk/ProfileDetail/MmIyMjhkNmMtZWY4My00ZjczLWIzZmYtMDZhYmVlMjVjOTYy","13691","8998","13511","13511","13511","13691","13691","11662","text","P","","0","45","2755","2809","2809","2814","2815","9001","9001","9001","9001","12446","10046","12267","12268","12303","13578","13578","13603","","9001","9001","13524","0.24881988169676","0.23977612633854","635","16721","13790","1159","230331_C2_AX","1","1","342915","0","0","0","0","0","1","382282","","","","151639","4","378307","2043468","20","2713033","1063405","17","1076051","820737","7","820737","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_C2_AX","","","","",
"12721","12721","13937","108859","102253","4161960","4117314","53","53","50","53","0","0","0","0","0","1","2503903EE14341B0D0DB793946CFCC60","12721","12770","11896","11930","https://mohw.gov.pk/ProjectDetail/MDhkMTBiNGEtMGM3Zi00ZTk3LTk4MjgtODdhZmMyMTdkYjBl","17","0","18C2A3367F2979182211A9C69E88E5E1","https://mohw.gov.pk/ProjectDetail/MDhkMTBiNGEtMGM3Zi00ZTk3LTk4MjgtODdhZmMyMTdkYjBl","6845.799999997","6846","6846","7728","11895","17","5","1704","8","27","40","33","-1","100","-1","-1","94","-1","77","3236339","2185944","-1","-1","747897","47171","","16","4","0","361","564","20","96","235","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","102","82","2","31","0","16","200","0","4","0","2","0","12176","mukeet-ThinkPad-T490-192.168.0.112","1680236374.5699","","","92.0.4515.131","92.0.4515.131","1680236391.4176","https://mohw.gov.pk/ProjectDetail/MDhkMTBiNGEtMGM3Zi00ZTk3LTk4MjgtODdhZmMyMTdkYjBl","mohw.gov.pk","https://mohw.gov.pk","296","12720","6845.799999997","6845.799999997","","","ns.cyber.net.pk","android - chrome","Step_1","28650","https://mohw.gov.pk/ProjectDetail/MDhkMTBiNGEtMGM3Zi00ZTk3LTk4MjgtODdhZmMyMTdkYjBl","12303","6846","12303","12303","12303","12303","12303","10588","image","IMG","https://mohw.gov.pk/SiteImage/Projects/Estate%20Office%20Management.jpg","0","45","1748","1791","1791","1795","1797","6845","6845","6845","6845","12067","7728","11896","11897","11930","12720","12721","12770","","6846","12329","12329","0.24881988169676","0.23977612633854","497","16226","13330","1056","230331_P3_AY","1","1","340223","0","0","0","0","0","1","373723","1","2","0","200808","4","427476","2043468","20","2713033","1063405","17","1076051","747897","7","747897","0","0","0","105996","2","105996","0","0","0","386","3","735","230331_P3_AY","","","","",
